"","track_number","track_title","artists","instrumental","lyrics","hotness","Act"
"302",10,"When Everything Went Wrong","Fantastic Negrito","False","Now that’s when everything went wrong","False",3
"303",10,"When Everything Went Wrong","Fantastic Negrito","False","I lay down to die on the concrete floor","False",3
"304",10,"When Everything Went Wrong","Fantastic Negrito","False","Now that’s when everything went wrong","False",3
"305",10,"When Everything Went Wrong","Fantastic Negrito","False","The devils coming after me","False",3
"306",10,"When Everything Went Wrong","Fantastic Negrito","False","The devils coming after me","False",3
"307",10,"When Everything Went Wrong","Fantastic Negrito","False","I ran past a neighbor sitting on da sidewalk","False",3
"308",10,"When Everything Went Wrong","Fantastic Negrito","False","Sippin' on a beer 'til my friends came looking for me","False",3
"309",10,"When Everything Went Wrong","Fantastic Negrito","False","Come on!","False",3
"310",10,"When Everything Went Wrong","Fantastic Negrito","False","I don't smoke no more","False",3
"311",10,"When Everything Went Wrong","Fantastic Negrito","False","","False",3
"312",10,"When Everything Went Wrong","Fantastic Negrito","False","That's when everything went wrong (Ooh)","False",3
"313",10,"When Everything Went Wrong","Fantastic Negrito","False","Now that's when everything went wrong (Everything went wrong)","False",3
"314",10,"When Everything Went Wrong","Fantastic Negrito","False","I lay down to die on the concrete floor (That's when)","False",3
"315",10,"When Everything Went Wrong","Fantastic Negrito","False","Now that's when everything went wrong (Everything went wrong)","False",3
"316",10,"When Everything Went Wrong","Fantastic Negrito","False","That's when everything went wrong (Everything went wrong)","False",3
"317",10,"When Everything Went Wrong","Fantastic Negrito","False","Now that's when everything went wrong","False",3
"318",10,"When Everything Went Wrong","Fantastic Negrito","False","I lay down to die on the concrete floor","False",3
"319",10,"When Everything Went Wrong","Fantastic Negrito","False","Now that's when everything went wrong, ohEmbedShare URLCopyEmbedCopy","False",3
"320",11,"What Could Have Been","Sting","False","I am the monster you created","False",3
"321",11,"What Could Have Been","Sting","False","You ripped out all my parts","False",3
"322",11,"What Could Have Been","Sting","False","And worst of all, for me to live, I gotta kill the part of me that saw","False",3
"323",11,"What Could Have Been","Sting","False","And I needed you more","False",3
"324",11,"What Could Have Been","Sting","False","","False",3
"325",11,"What Could Have Been","Sting","False","I hope you know we had everything","False",3
"326",11,"What Could Have Been","Sting","False","When you broke me and left these pieces","False",3
"327",11,"What Could Have Been","Sting","False","I want you to hurt like you hurt me today and","False",3
"328",11,"What Could Have Been","Sting","False","I want you to lose like I lose when I play ""What Could Have Been""","False",3
"329",11,"What Could Have Been","Sting","False","Oh, ""What Could Have Been""","False",3
"330",11,"What Could Have Been","Sting","False","","False",3
"331",11,"What Could Have Been","Sting","False","Why don't you love who I am?","False",3
"332",11,"What Could Have Been","Sting","False","What we could have been","False",3
"333",11,"What Could Have Been","Sting","False","","False",3
"334",11,"What Could Have Been","Sting","False","I am your ghost, a fallen angel","False",3
"335",11,"What Could Have Been","Sting","False","You ripped out all my parts","False",3
"336",11,"What Could Have Been","Sting","False","I couldn't care what invention you made me","False",3
"337",11,"What Could Have Been","Sting","False","'Cause I, I was meant to be yours","False",3
"338",11,"What Could Have Been","Sting","False","","False",3
"339",11,"What Could Have Been","Sting","False","","False",3
"340",11,"What Could Have Been","Sting","False","I hope you know we had everything","False",3
"341",11,"What Could Have Been","Sting","False","When you broke me and left these pieces","False",3
"342",11,"What Could Have Been","Sting","False","I want you to hurt like you hurt me today and","False",3
"343",11,"What Could Have Been","Sting","False","I want you to lose like I lose when I play—","False",3
"344",11,"What Could Have Been","Sting","False","I want you to hurt like you hurt me today and","False",3
"345",11,"What Could Have Been","Sting","False","I want you to lose like I lose when I play ""What Could Have Been""EmbedShare URLCopyEmbedCopy","False",3
