region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Shadow Isles,,0,4,0,Deal 3 to each enemy that was summoned this round.,,"""Nobody escapes."" - Thresh",Kudos Productions,The Box,01SI019,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Shadow Isles,,4,4,3,Allegiance: Summon a Mistwraith.,,She appears without a sound. The terrors that follow her are far less subtle.,SIXMOREVODKA,Wraithcaller,01SI016,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Shadow Isles,,3,4,3,"Play: Kill an ally, then revive it.",,There was a time when she sat with her father--a lord curator--as he studied the dusty tomes. He hoped one day she would take on the mantle. But not like this.,SIXMOREVODKA,Chronicler of Ruin,01SI032,NA,NA,NA,,Common,,Unit,TRUE,1,Foundations,
Ionia,,4,5,3,Round End: Create in hand a random spell from your regions.,You're Enlightened.,"""Through reflection, we can focus the mind, and find a path around any obstacle.""",SIXMOREVODKA,Karma,01IO041,NA,NA,NA,,Champion,Monk,Unit,TRUE,1,Foundations,0
Ionia,,5,5,4,"When you play a spell, cast it again on the same targets.",,"""We'll bring peace to Ionia, whatever the cost.""",SIXMOREVODKA,Karma,01IO041T1,Imbue,NA,NA,,None,Monk,Unit,FALSE,1,Foundations,1
Ionia,,4,5,4,Play: Grant an ally in hand +3|+3.,,"""In times of conflict, villagers sought the ancient guardian of Autumn Valley. Those who swayed her heart were granted blessings that could turn the tide of battle.""
- Saga of the First Lands",SIXMOREVODKA,Jeweled Protector,01IO023,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Ionia,,4,5,3,,,"""Your order has thrust us from our lands. You've proved your power, Master Zed. Now let me prove that I too am worthy of your teachings.""",SIXMOREVODKA,Yusari,01IO048,Challenger,Elusive,NA,,Rare,Assassin,Unit,TRUE,1,Foundations,
Noxus,,5,5,5,"Attack: For each attacking ally on my right, deal 1 to it and 1 to the enemy Nexus.",You've had 5+ allies survive damage.,"Vicious. Cold. Cruel. Intriguing. Perceptive. Charming.
Irresistible...",SIXMOREVODKA,Vladimir,01NX006,NA,NA,NA,,Champion,Crimson,Unit,TRUE,1,Foundations,0
Noxus,,6,5,6,"Attack: For each attacking ally on my right, deal 1 to it and drain 1 from the enemy Nexus.",,"""Do you find my little fête banal, darling? Then let me give you a real show.""",SIXMOREVODKA,Vladimir,01NX006T1,Regeneration,NA,NA,,None,Crimson,Unit,FALSE,1,Foundations,1
Noxus,,5,5,3,"When I'm summoned, grant other Spider allies +2|+0.",,A single glance and you're hers. A single bite and you're theirs.,SIXMOREVODKA,Arachnoid Host,01NX023,NA,NA,NA,,Rare,Spider,Unit,TRUE,1,Foundations,
Noxus,,0,5,0,Stun an enemy. Give all allies +2|+0 this round.,,"""Any fool can throw overwhelming force at the enemy. It takes vision to conceal that force until the decisive moment."" - Swain",Original Force,Decisive Maneuver,01NX013,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Noxus,,0,5,0,"Deal 4 to the enemy Nexus.

Create a Darius in your deck.",,"""Sometimes, it takes tactical genius to break a fortress. Sometimes, you just have to hit it harder."" - Darius",Max Grecke,Darius' Decimate,01NX038T1,Slow,NA,NA,Slow,None,,Spell,FALSE,1,Foundations,
Noxus,,0,5,0,Stun all enemies with 4 or less Power.,,"“He’s taking a deep breath - we might get a - yes, there we have it, folks! That’s Thunder’s famous war cry! We’re all shaking in our boots out here, Thuuuunder!” - Arena Battlecaster",Kudos Productions,Intimidating Roar,01NX054,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Noxus,,4,5,4,"When I'm summoned, grant me +1|+1 for each unit you've Stunned or Recalled this game. ",,"All Noxians know the three Principles of Strength, but if a soldier is to rise through the ranks, they must learn to master them.",SIXMOREVODKA,Legion General,01NX010,Fearsome,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,6,5,5,,,"""I don't have the patience for a siege. Send the Shieldbreakers."" - Darius",SIXMOREVODKA,Trifarian Shieldbreaker,01NX041,Fearsome,NA,NA,,Common,Might,Unit,TRUE,1,Foundations,
Noxus,,0,5,0,"Deal 2 to an enemy, then Rally.",,"By the time you've seen the blade, it's far too late.",Kudos Productions,Shunpo,01NX056,Slow,NA,NA,Slow,Common,,Spell,TRUE,1,Foundations,
Noxus,,4,5,3,"When I'm summoned, draw 1 for each 5+ Power ally you have.",,"""It takes a ruthlessly discerning eye to select those worthy enough to become part of the Trifarian Legion, but she can sort the wolves from the sheep a mile away."" - Legion General",SIXMOREVODKA,Trifarian Assessor,01NX033,NA,NA,NA,,Rare,Might,Unit,TRUE,1,Foundations,
Noxus,,0,5,0,Deal 4 to the enemy Nexus.,,"""Sometimes, it takes tactical genius to break a fortress. Sometimes, you just have to hit it harder."" - Darius",Max Grecke,Decimate,01NX002,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Noxus,,5,5,4,Support: Give my supported ally +3|+0 and Overwhelm this round.,,"""Shiraza is a great girlfriend--I mean friend--and we are in no way dating. But if we were, I would like her to know that I wish her a happy anniversary. Thank you, no more questions.""",SIXMOREVODKA,Kato The Arm,01NX024,NA,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Demacia,,3,5,5,,"I've seen you cast 6+ mana of spells. When I level up, create a Final Spark in hand.","""I've always known there's something different about me... a light from within. I'm not sure what it is, but I have to find out!"" ",SIXMOREVODKA,Lux,01DE042,Barrier,NA,NA,,Champion,,Unit,TRUE,1,Foundations,0
Demacia,,4,5,6,"When you cast 6+ mana of spells, create a Final Spark in hand. ",,"""No more holding back!""",SIXMOREVODKA,Lux,01DE042T2,Barrier,NA,NA,,None,,Unit,FALSE,1,Foundations,1
Demacia,,5,5,4,Last Breath: Create a random Elite in hand.,,"""It takes a bold heart to trust their life to a silverwing, locked in combat far above solid ground. Bold, and highly durable."" - Garen",SIXMOREVODKA,Swiftwing Lancer,01DE010,Last Breath,Challenger,NA,,Rare,,Unit,TRUE,1,Foundations,
Demacia,,5,5,5,,I've struck twice.,"Training and resilience are the way of a soldier. Even in the face of great peril, we will not falter.",SIXMOREVODKA,Garen,01DE012,Regeneration,NA,NA,,Champion,Elite,Unit,TRUE,1,Foundations,0
Demacia,,6,5,6,Round Start: Rally.,,"""You think me rigid. Single-minded. Predictable. I am rigid, for nothing can sway me. I am single-minded, for I believe in Demacia. And I am predictable, for I will surely defeat you.”",SIXMOREVODKA,Garen,01DE012T1,Regeneration,NA,NA,,None,Elite,Unit,FALSE,1,Foundations,1
Demacia,,0,5,0,An ally Captures a unit.,,"""Submit to us. We are the law and you are its subject. There is nothing more."" - Mageseeker Persuader",Rafael Zanchetin,Detain,01DE025,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Demacia,,4,5,5,"When I'm summoned, grant me Lifesteal and Tough if an ally died this round.",,"""Waves of cold undead hands pulled down her companions. Only she remained, a gleaming beacon of justice whose blade seemed to sing the names of the fallen with every swing."" - Demacian ensign",SIXMOREVODKA,Radiant Guardian,01DE015,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Demacia,,5,5,5,,,"The Vanguard needed no drums, no music to keep time in their advance. Only the steady, even beat of hooves against soil.",SIXMOREVODKA,Vanguard Cavalry,01DE028,Tough,NA,NA,,Common,Elite,Unit,TRUE,1,Foundations,
Piltover & Zaun,Bandle City,2,5,4,"When you cast a spell, create a Fleeting Turret in hand with equal cost. It costs 0.",I've seen you summon 12+ Power of Tech allies.,"""Mad scientist? Pft! I'm clearly a very-stable-if-slightly-disorganized-and-eclectic scientist, thank you very much!""",SIXMOREVODKA,Heimerdinger,01PZ056,Imbue,NA,NA,,Champion,Yordle,Unit,TRUE,1,Foundations,0
Piltover & Zaun,Bandle City,3,5,5,"When you cast a spell, create a Fleeting Turret in hand with equal cost. Grant it +1|+1 and it costs 0.",,"""PROGRESSSSS!""",SIXMOREVODKA,Heimerdinger,01PZ056T10,Imbue,NA,NA,,None,Yordle,Unit,FALSE,1,Foundations,1
Piltover & Zaun,,5,5,1,,,"""After a few production issues--propulsion and guidance, predominantly--I am ready to unveil my PROPELLED COMBUSTIBLES! ...must work on a better name.""
- Heimerdinger's Lab Notes, Vol. 5",SIXMOREVODKA,Mk5: Rocket Blaster,01PZ056T2,Quick Attack,NA,NA,,None,Tech,Unit,FALSE,1,Foundations,
Piltover & Zaun,,0,5,0,"If you've played 20 cards with different names this game, summon Catastrophe. ",,"""In the end, all of us who worked toward von Yipp's vision were deceived. We knew not what we wrought--what terrible power we would unleash."" - Piltovan Project engineer",Kudos Productions,Purrsuit of Perfection,01PZ033,Slow,NA,NA,Slow,Epic,,Spell,TRUE,1,Foundations,
Piltover & Zaun,,5,5,4,Nexus Strike: Summon an exact copy of me.,,"""Mr. Berz, we found you asleep INSIDE the vault, covered in golden cogs and clutching the safe's broken door.""
""Weren't me. Jus' some fella wot look like me.""
""You're still holding the door.""
""Prove it.""",SIXMOREVODKA,Midenstokke Henchmen,01PZ021,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Piltover & Zaun,,0,5,0,"If you've played 15 cards with different names this game, summon Catastrophe. ",,"""In the end, all of us who worked toward von Yipp's vision were deceived. We knew not what we wrought--what terrible power we would unleash."" - Piltovan project engineer",Kudos Productions,Accelerated Purrsuit,01PZ060,Slow,NA,NA,Slow,Epic,,Spell,FALSE,1,Foundations,
Piltover & Zaun,,5,5,2,Play: Deal 1 to all enemies.,,"""...his solo quickly plunges through a harmonic minor scale before arpeggiating--yes that's a word--into the bridge's transposition. You likely can't even comprehend his work."" - Max Bliff, gatekeeper",SIXMOREVODKA,Chempunk Shredder,01PZ044,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Piltover & Zaun,,4,5,4,Grant me +4|+0 and Quick Attack once you've cast a 6+ cost spell this game.,,"Name: Klas Henwick, Age: 51, License Type: Class 2 Conditional, Status: Revoked, Comments: Ignored repeated warnings to reduce output following lab explosion (Case 13X764NM). DO NOT PERMIT ENTRY.",SIXMOREVODKA,Unstable Voltician,01PZ024,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Freljord,,0,5,0,Grant an ally and all allied copies of it everywhere +2|+2.,,"""We few are Iceborn, our bloodlines infused with the Freljord's magic. Our ancestors locked away an ancient evil, and now we few stand guard to defend against its return."" - Gregor the Guardian",SIXMOREVODKA,Iceborn Legacy,01FR006,Slow,NA,NA,Slow,Common,,Spell,TRUE,1,Foundations,
Freljord,,5,5,5,"When I'm summoned, grant all allies in your deck +1|+1.",,"""Many tribes under one banner! Perhaps one day all the Freljord will fight side by side.""",SIXMOREVODKA,Avarosan Hearthguard ,01FR041,NA,NA,NA,,Epic,Avarosan,Unit,TRUE,1,Foundations,
Freljord,,4,5,5,,,"""The weak harvest, but the strong take. The little Avarosans will learn which they are!""",SIXMOREVODKA,Scarmaiden Reaver,01FR054,Overwhelm,Regeneration,NA,,Rare,Winter's Claw,Unit,TRUE,1,Foundations,
Freljord,,5,5,8,Attack: Deal 1 to ALL battling units.,,"""Tarkaz fought harder and better than most. He took his defeat gracefully, I thought. Well, mostly..."" - Tryndamere",SIXMOREVODKA,Tarkaz the Tribeless,01FR021,NA,NA,NA,,Epic,Troll,Unit,TRUE,1,Foundations,
Freljord,,3,5,3,"Play: For the top 6 cards in your deck, summon each Elnuk and shuffle the rest into your deck.",,"""Avarosans are like elnuks--dull-eyed grass-eaters easily felled by the unscarred. It is by numbers alone that they stay alive."" - Scarmother Vrynna",SIXMOREVODKA,Troop of Elnuks,01FR017,NA,NA,NA,,Common,Elnuk,Unit,TRUE,1,Foundations,
Freljord,,0,5,0,Get an empty mana gem and heal your Nexus 3.,,Neither ruby nor sapphire surpass the luster of the aeon stone--a brilliant gem with legendary restorative properties. ,Kudos Productions,Catalyst of Aeons,01FR012,Burst,NA,NA,Burst,Common,,Spell,TRUE,1,Foundations,
Freljord,,3,5,3,Round Start: Frostbite the strongest enemy.,,"""To become one with the wild we must not hide from the cold, but revel in its savagery.""",SIXMOREVODKA,Rimetusk Shaman,01FR040,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Shadow Isles,,3,5,6,,I've seen 6+ units die.,"""Cling clang, go the chains, someone's out to find you,
Cling clang, oh the chains, the Warden's right behind you...""",SIXMOREVODKA,Thresh,01SI052,Challenger,NA,NA,,Champion,,Unit,TRUE,1,Foundations,0
Shadow Isles,,4,5,4,"When an ally dies, refill your spell mana.",,"He toiled night and day, perfecting his composition. Then, in the blink of an eye, a dark silence blew through him. Others screamed and ran for their lives. He noticed nothing.",SIXMOREVODKA,Tortured Prodigy,01SI051,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Shadow Isles,,4,5,7,"The first time I attack this game, summon another attacking champion from your deck or hand.",,"""You're mine. Forever.""Cling clang, oh the chains, the Warden's right behind you...",SIXMOREVODKA,Thresh,01SI052T1,Challenger,NA,NA,,None,,Unit,FALSE,1,Foundations,1
Shadow Isles,,0,5,0,Steal an enemy follower this round. (Can't play if you have 6 allies or landmarks already.),,He woke to find his hands glistening red and the camp unusually quiet. ,Kudos Productions,Possession,01SI006,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Shadow Isles,,4,5,3,Play: Kill an ally to summon a random follower that costs 2 more.,,"Spirits, lend your voices to mine! Together, we will call down a darkness unending!",JiHun Lee,Ethereal Remitter,01SI058,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Shadow Isles,,0,5,0,Drain 3 from any unit.,,The dead want nothing more than to silence the ceaseless pulse of the living.,Kudos Productions,Grasp of the Undying,01SI054,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Shadow Isles,,0,5,0,Deal 1 to all enemies. Heal your Nexus 3.,,That which kills us makes them stronger.,Kudos Productions,Withering Wail,01SI029,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Ionia,,0,6,0,Grant ALL battling followers Ephemeral.,,"When the flows of magic are diverted from their balanced state, they surge from the spirit world into the mortal realm--often with startling results.",Kudos Productions,Shadow Flare,01IO047,Fast,NA,NA,Fast,Epic,,Spell,TRUE,1,Foundations,
Ionia,,0,6,0,Summon 2 exact copies of an ally. They're Ephemeral.,,"""Shen is one man caught between the perils of two worlds, he will fail them both. I devote myself to Ionia alone."" - Zed",Kudos Productions,Dawn and Dusk,01IO024,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Ionia,,0,6,0,"Swap 2 allies. Give them Barrier this round.

Create a Shen in your deck.",,"""With balanced steps, I go."" - Shen
",SIXMOREVODKA,Shen's Stand United,01IO032T2,Burst,NA,NA,Burst,None,,Spell,FALSE,1,Foundations,
Ionia,,4,6,4,Play: Create an exact copy of a card in hand other than Zephyr Sage.,,"""As the warrior wept for his loss, the elder consoled him: 'Seek the sage of the skies. Only he can return that which is lost to this world, but still held in memory.'""
- Saga of the First Lands",SIXMOREVODKA,Zephyr Sage,01IO016,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Ionia,,0,6,0,Swap 2 allies. Give them Barrier this round.,,"""With balanced steps, I go."" - Shen
",SIXMOREVODKA,Stand United,01IO010,Burst,NA,NA,Burst,Rare,,Spell,TRUE,1,Foundations,
Ionia,,3,6,5,Your Burst and Focus spells cost 1 less.,,"Its songs could be heard from the villages--long, low waves of sound rippling from sky to hillside, each as formless and strange as the afternoon clouds.",SIXMOREVODKA,Cloud Drinker,01IO031,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Noxus,,6,6,5,,I see the enemy Nexus has 10 or less Health.,"""An iron will and a titan's strength. There is no finer general to lead the Trifarian Legion."" - Swain
",SIXMOREVODKA,Darius,01NX038,Overwhelm,NA,NA,,Champion,Might,Unit,TRUE,1,Foundations,0
Noxus,,10,6,6,,,"""Stand in our way and I'll cut you down myself!""",SIXMOREVODKA,Darius,01NX038T2,Overwhelm,NA,NA,,None,Might,Unit,FALSE,1,Foundations,1
Noxus,,0,6,0,"If you have a 5+ Power ally, kill ALL units with 4 or less Power.",,"""WHO'S READY TO REEEEEECKONNNNNN?!"" - Arena Battlecaster",Kudos Productions,Reckoning,01NX053,Slow,NA,NA,Slow,Epic,,Spell,TRUE,1,Foundations,
Noxus,,6,6,6,Round Start: Stun the weakest enemy.,,"""I don't care who wronged you or what they did. You need me to make it right in the pit, you pay up front. There's no discount for sad stories.""",SIXMOREVODKA,Minotaur Reckoner,01NX036,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Noxus,,0,6,12,Attack: Grant me +4|+0.,,"""Sir, they're refusing to open their gates. They've demanded to speak with Darius, but he's two days' ride away. Should we send riders?""
""Oh, that won't be necessary.""",SIXMOREVODKA,Battering Ram,01NX044,Overwhelm,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Demacia,,0,6,0,Costs 1 less for each ally that died this round. Summon a random 5 cost follower from Demacia.,,"""Today we rise to right the injustices that felled those before us. The sacrifices of our comrades were not in vain."" - Radiant Guardian",Original Force,Remembrance,01DE033,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Demacia,,0,6,0,"Fully heal an ally, then double its Power and Health.",,"In Demacia, to be as good as two of the enemy isn't just a boast.",Rafael Zanchetin,Redoubled Valor,01DE044,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Demacia,,0,6,0,Give 2 allies +3|+3 this round.,,"""Cover me, I'm going in!""
""Funny, I was about to say the same to you.""
- Lorn and Dax of the Eastern Battalion",Kudos Productions,Back to Back,01DE041,Burst,NA,NA,Burst,Rare,,Spell,TRUE,1,Foundations,
Demacia,,0,6,0,Give all allies +3|+3 this round.,,"“It is our homes, our families, our comrades in arms. It is our pride, our honor, our strength. And so, today, as we fight for its defense and its very existence, let us shout its name: DEMACIA!"" - Vanguard Sergeant",Original Force,For Demacia!,01DE035,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Demacia,,6,6,6,Attack: Give other attacking allies +1|+1 and Fearsome this round.,,"""Legends, tales--they were never just fiction to me. They were adventure calling my name. I left Cloudfield to discover my own adventure, only to find I would have many. And they’re just beginning.”
",SIXMOREVODKA,Cithria the Bold,01DE051,NA,NA,NA,,Epic,Elite,Unit,TRUE,1,Foundations,
Piltover & Zaun,,3,6,3,Play: Discard your hand. Draw 3. Deal 3 to an enemy.,,"His dreams cost him his hands, yet he persisted. Nothing would stand in his way.",SIXMOREVODKA,Augmented Experimenter,01PZ013,NA,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Piltover & Zaun,,6,6,1,,,"""I seem to have misplaced my latest work. And my mezzanine. I'm concerned about my bot, but the shrieking from the ceramics research laboratory gives me hope!""
- Heimerdinger's Lab Notes, Vol. 6",SIXMOREVODKA,Mk6: Floor-B-Gone,01PZ056T6,Elusive,NA,NA,,None,Tech,Unit,FALSE,1,Foundations,
Piltover & Zaun,,5,6,5,"When I'm targeted and survive, draw 1.",,"Heir apparent to Piltover's prestigious Clan Medarda, Jae preferred hunting ancient artifacts over managing the family business... much to his father's chagrin.",SIXMOREVODKA,Jae Medarda,01PZ035,NA,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Piltover & Zaun,,0,6,0,Transform a follower into an exact copy of another follower.,,"""YOU KEPT SAYING YOU WANTED TO LOSE WEIGHT.""
""SO YOU TURNED ME INTO A YORDLE?!""
""YOU LOST WEIGHT!""
""...I'M ALSO A YORDLE!""",Kudos Productions,Hextech Transmogulator,01PZ005,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
Piltover & Zaun,,0,6,0,Summon an Illegal Contraption.,,"""Their mishaps come in countless flavors: tremors from distant explosions, putrid fumes from the fissures. Soon enough, one of those fools will tear our city down."" - Piltovan philanthropist",Kudos Productions,Unlicensed Innovation,01PZ014,Slow,NA,NA,Slow,Common,,Spell,TRUE,1,Foundations,
Piltover & Zaun,,5,6,5,,,"""Absolutely NOT regulation hardware."" - Safety Inspections Officer, Piltovan Bureau of Safety Inspections",SIXMOREVODKA,Illegal Contraption,01PZ014T1,NA,NA,NA,,None,,Unit,FALSE,1,Foundations,
Freljord,,2,6,4,"Attack: Deal 1 to all enemies and the enemy Nexus.

Last Breath: Revive me transformed into Eggnivia.",You're Enlightened.,"""I was born from this hard land, and it is mine to safeguard. Time, war, even death itself will not stop my vigil.""",SIXMOREVODKA,Anivia,01FR024,Last Breath,NA,NA,,Champion,,Unit,TRUE,1,Foundations,0
Freljord,,0,6,0,"Frostbite 2 enemies.

Create an Anivia in your deck.",,"""You'd challenge me on my own lands? You're ill-prepared, little one."" - Anivia",Kudos Productions,Anivia's Harsh Winds,01FR024T1,Burst,NA,NA,Burst,None,,Spell,FALSE,1,Foundations,
Freljord,,3,6,5,"Attack: Deal 2 to all enemies and the enemy Nexus.

Last Breath: Revive me transformed into Eggnivia.",,"""Cease your march and turn back your armies. The eye of winter has spied your conquest, and its icy claw closes tight about your treasonous hearts."" ",SIXMOREVODKA,Anivia,01FR024T3,Last Breath,NA,NA,,None,,Unit,FALSE,1,Foundations,1
Freljord,,0,6,0,Frostbite 2 enemies. ,,"""You'd challenge me on my own lands? You're ill-prepared, little one."" - Anivia",Kudos Productions,Harsh Winds,01FR042,Burst,NA,NA,Burst,Rare,,Spell,TRUE,1,Foundations,
Freljord,,7,6,6,,,"The power of a warhorse, the thoughtless savagery of a cat.",SIXMOREVODKA,Alpha Wildclaw,01FR026,Overwhelm,NA,NA,,Common,Winter's Claw,Unit,TRUE,1,Foundations,
Freljord,,3,6,8,"When I survive damage, grant me +3|+0.",,"""I would die shivering in the cold before sharing a hearth with Ashe's weaklings. But if they desire warmth, I will give it to them.”",SIXMOREVODKA,Scarmother Vrynna,01FR013,Overwhelm,NA,NA,,Epic,Winter's Claw,Unit,TRUE,1,Foundations,
Freljord,,4,6,4,"Play: Combine all of our Poros into a Fluft of Poros, it gains their stats and keywords.",,"""One more story, but keep quiet or mother will come!""
""Long ago, raiders attacked Avarosa's village. Her forces were few--all seemed lost. But a poro appeared and offered Avarosa its help...""",SIXMOREVODKA,Heart of the Fluft,01FR043,NA,NA,NA,,Rare,Poro,Unit,TRUE,1,Foundations,
Freljord,,4,6,4,Last Breath: Summon a Heart of the Fluft.,,"""... At first she didn't know what the little ones could do. But then another appeared, and another, 'til the hall was full of them! And every poro gathered--"" 
""Bedtime! If you two aren't asleep in five minutes...!""",SIXMOREVODKA,Fluft of Poros,01FR043T1,Last Breath,NA,NA,,None,Poro,Unit,FALSE,1,Foundations,
Shadow Isles,,5,6,6,Attack: Summon 2 attacking Spectral Riders.,You've attacked with 7+ Ephemeral allies.,That's not thunder. The Shadow of War is on the horizon.,SIXMOREVODKA,Hecarim,01SI042,Overwhelm,NA,NA,,Champion,,Unit,TRUE,1,Foundations,0
Shadow Isles,,6,6,7,"Ephemeral allies have +3|+0.

Attack: Summon 2 attacking Spectral Riders.",,"Listen. Hear him ride. The trampling of hooves. The creak of armor, long-worn and rusted. The ghostly cries of soldiers, echoes of the past. The resounding silence that follows.",SIXMOREVODKA,Hecarim,01SI042T1,Overwhelm,Missing Translation,NA,,None,,Unit,FALSE,1,Foundations,1
Shadow Isles,,0,6,0,"Summon 3 Spiderlings, then grant Spider allies +1|+0. ",,They're hungriest when they hatch.,Kudos Productions,Brood Awakening,01SI050,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Shadow Isles,,3,6,7,,,"""As our ships near those haunted lands, I ponder this: did those nightmarish creations originate on these twisted shores? Did they ever truly live?"" - Arie Wrence, Demacian soldier",SIXMOREVODKA,Soulgorger,01SI055,Lifesteal,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Ionia,,6,7,6,Play: Stun 2 enemies.,,"""When I was a child, I asked my brother: 'Does the wind flee, or does it follow?' He followed me then for guidance. I follow him now for justice.""
",Aron Elekes,"Yone, Windchaser",01IO056,NA,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Ionia,,0,7,0,Heal an ally or your Nexus 7. Draw 1.,,"""Only when the mind is elevated can the body be made whole."" - Karma",Kudos Productions,Ritual of Renewal,01IO001,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Ionia,,4,7,2,"When I'm summoned, give other allies +2|+2 this round.",,"""Spring blooms first on Ionia's cliffsides, where the beating of newly formed wings bathes the land in the season's gentle breezes.""
- Saga of the First Lands",SIXMOREVODKA,Windfarer Hatchling,01IO021,Elusive,NA,NA,,Epic,,Unit,TRUE,1,Foundations,
Ionia,,6,7,5,,,"""The sky itself heaved as coils of clouds and powerful winds flattened our brigade. We tried to follow it, but who can chase the wind?"" - Legion General",SIXMOREVODKA,The Empyrean,01IO030,Elusive,NA,NA,,Epic,Dragon,Unit,TRUE,1,Foundations,
Noxus,,7,7,4,,,"""Next up, CLAWS! Last time was a BLOODY takedown versus the Psycho Five... now the Psycho Three. Allllright! Takin' bets on today's victim! Four to one!"" - Karl, Arena Bookie",SIXMOREVODKA,Savage Reckoner,01NX045,Overwhelm,Challenger,NA,,Rare,,Unit,TRUE,1,Foundations,
Piltover & Zaun,,7,7,1,,,"""I dreamt of a great mechanical beast, obeying my every command! I MUST realize this vision. First, stability tests, then ordnance and armor evaluation...""
- Heimerdinger's Lab Notes, Vol. 7",SIXMOREVODKA,Mk7: Armored Stomper,01PZ056T5,Barrier,NA,NA,,None,Tech,Unit,FALSE,1,Foundations,
Piltover & Zaun,,0,7,0,"Deal 3 to an enemy or the enemy Nexus, 2 to another, and 1 to another.",,"""When you've got talent, there's no such thing as a lucky shot."" - Ezreal",Max Grecke,Trueshot Barrage,01PZ004,Slow,NA,NA,Slow,Epic,,Spell,TRUE,1,Foundations,
Freljord,,0,7,0,"Kill all enemies with 0 Power, then Frostbite all enemies.",,Warmother Winter is the first and last foe faced by any who would invade the Freljord. Her bloodsworn are the merciless wind and the biting frost.,SIXMOREVODKA,Winter's Breath,01FR019,Slow,NA,NA,Slow,Epic,,Spell,TRUE,1,Foundations,
Freljord,,5,7,5,"When I'm summoned, Frostbite enemies with 3 or less Health.",,"""AaaaaaaAAaaaAaaaaah!"" - Bjerg the Wanderer",JiHun Lee,Icy Yeti,01FR056,NA,NA,NA,,Rare,Yeti,Unit,TRUE,1,Foundations,
Freljord,,0,7,0,Give all allies +2|+2 and Overwhelm this round.,,"A lone howl echoed through the night, followed by another, then another. Within moments, the pack howled as one--a chorus of frenzied voices calling out for blood.",Kudos Productions,Pack Mentality,01FR057,Slow,NA,NA,Slow,Rare,,Spell,TRUE,1,Foundations,
Freljord,,5,7,5,Round End: Reduce my cost by 1.,,"""What was that? Sounded like a sneeze. Do glaciers... sneeze?"" - Bjerg the Wanderer
",SIXMOREVODKA,Ancient Yeti,01FR031,Overwhelm,NA,NA,,Rare,Yeti,Unit,TRUE,1,Foundations,
Freljord,,1,7,1,"When I'm summoned, grant me +1|+1 for each ally that has died. ",,"""Ah, old Bjerg's been through a bit. Lost his crew up north, returned pale an' gibberin' months later. Now, it's just ""giant beasts"" this and ""huge claws"" that. That poor man..."" - Kindly Tavernkeeper",SIXMOREVODKA,They Who Endure,01FR034,Overwhelm,NA,NA,,Rare,,Unit,TRUE,1,Foundations,
Shadow Isles,,0,7,0,Kill a unit.,,"The betrayed invoke Kalista on their dying breath, hoping her spear brings them vengeance.",Max Grecke,Vengeance,01SI001,Fast,NA,NA,Fast,Common,,Spell,TRUE,1,Foundations,
Shadow Isles,,0,7,0,Kill an ally to deal damage equal to its Power to anything.,,Killing means nothing to those who cannot know death.,Kudos Productions,Atrocity,01SI025,Fast,NA,NA,Fast,Rare,,Spell,TRUE,1,Foundations,
