region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Bilgewater,,2,4,2,"When I'm summoned, draw a spell that costs 3 or less from your deck.",,Zap once completed the Azure Way circuit in just under three minutes. She even had to dodge the Jilldaw's shattered hull near the end! The currents that day were AWESOME.,Kudos Productions,Zap Sprayfin,02BW038,Elusive,Attune,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Bilgewater,,6,4,6,"When I'm summoned, summon a Golden Narwhal for your opponent.",,"The gold that glitters beneath the waves is neither coin nor ingot, but the lustrous horn of the Slaughter Fleet captain's clever adversary.",SIXMOREVODKA,Hunting Fleet,02BW027,NA,NA,NA,,Common,Pirate,Unit,TRUE,2,Rising Tides,
Bilgewater,,2,4,2,Play: Transform an ally into a random 5 cost follower.,,"""Marvolio? Where... Where are my hands?""
""I will-a now make-a them appear! Tadaa! Ahem. Ta... daa...!""
""...WHERE ARE MY HANDS?!""
""OKAY, TIME-A TO GO! THANK-A YOU ALL SO VERY MUCH!""",Kudos Productions,Mystifying Magician,02BW006,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,5,4,2,,,"Though there may be ambiguity surrounding Fizz's temperament and intentions, there's absolutely none when it comes to Longtooth.",SIXMOREVODKA,Longtooth,02BW046T2,Overwhelm,NA,NA,,None,,Unit,FALSE,2,Rising Tides,
Bilgewater,,0,4,0,"Remove an attacking ally from combat to Rally.

Create a Fizz in your deck.",,"""One jump ahead of you!"" - Fizz",Max Grecke,Fizz's Playful Trickster,02BW046T1,Fast,NA,NA,Fast,None,,Spell,FALSE,2,Rising Tides,
Bilgewater,,2,4,2,Play: Play a Destiny Card.,I've seen you draw 9+ cards.,"""Now, watch the hands, count the cards, and try to keep up. And just remember...""",SIXMOREVODKA,Twisted Fate,02BW026,Quick Attack,NA,NA,,Champion,Pirate,Unit,TRUE,2,Rising Tides,0
Bilgewater,,3,4,3,"Each round, the first 3 times you play a card, I play a Destiny Card.",,"""...it ain't gamblin' if you can't lose.""",SIXMOREVODKA,Twisted Fate,02BW026T3,Quick Attack,NA,NA,,None,Pirate,Unit,FALSE,2,Rising Tides,1
Bilgewater,,0,4,0,"Stun an enemy.

Place that unit into the enemy deck if you have a Nautilus.

Create a Nautilus into your deck.",,"""Drag them down..."" - Nautilus",Kudos Productions,Nautilus' Riptide,02BW053T2,Fast,NA,NA,Fast,None,,Spell,FALSE,2,Rising Tides,
Bilgewater,,0,4,0,Grant an enemy Vulnerable and summon Longtooth.,,"""Shark!"" - Fizz",Kudos Productions,Chum the Waters,02BW025,Slow,NA,NA,Slow,Common,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,4,0,Remove an attacking ally from combat to Rally.,,"""One jump ahead of you!"" - Fizz",Max Grecke,Playful Trickster,02BW051,Fast,NA,NA,Fast,Rare,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,4,0,"Stun an enemy.

Place that unit into the enemy deck if you have a Nautilus.",,"""Drag them down..."" - Nautilus",Kudos Productions,Riptide,02BW054,Fast,NA,NA,Fast,Rare,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,4,0,"Toss 2.

Draw 2.",,Flotsam doesn't stay afloat for long. Any seafarer worth their salt has to be able to quickly discern valuable cargo from common junk...,Kudos Productions,Salvage,02BW029,Burst,NA,NA,Burst,Common,,Spell,TRUE,2,Rising Tides,
Bilgewater,,2,4,4,"When I'm summoned, summon a random 1 cost follower and grant it Scout.",,"""Lift the light from Mother Serpent
To the clouds, up from the waves.
The sky looks down, with gray eyes earnest,
A calm reflection of her gaze.
She smiles, is at peace...""
- prayer to Nagakaborous",Dao Le,Island Navigator,02BW062,Scout,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Freljord,,4,4,3,Plunder: Get an empty mana gem.,,"The young riders of the Winter's Claw are given a wolf pup the moment they can hold a weapon. Their upbringing is devoted entirely to battle--the wolf trained to savage and maim, and the rider to pillage and steal.",MAR Studio,Wolfrider,02FR009,Overwhelm,NA,NA,,Common,Winter's Claw,Unit,TRUE,2,Rising Tides,
Freljord,,0,4,0,"Give an ally +3|+4 this round.

Create a Sejuani in your deck.",,"""Embrace the beast within!"" - Sejuani",Kudos Productions,Sejuani's Fury of the North,02FR002T1,Burst,NA,NA,Burst,None,,Spell,FALSE,2,Rising Tides,
Freljord,,0,4,0,Give an ally +3|+4 this round.,,"""Embrace the beast within!"" - Sejuani",Kudos Productions,Fury of the North,02FR007,Burst,NA,NA,Burst,Common,,Spell,TRUE,2,Rising Tides,
Noxus,,1,4,5,Round Start: Deal 1 to the enemy Nexus.,,"The elder’s voice was surprisingly calm. “What, pray tell,” he inquired, “is the point of gathering stones to build higher walls, when the Noxians always manage to toss them back over?”",Kudos Productions,Citybreaker,02NX006,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Demacia,,3,4,1,Last Breath: Summon a Loyal Badgerbear.,,"Betrand got his start in the Bandle Scouts. He got all the badges except for 'Cheerful Demeanor'.""",SIXMOREVODKA,Grizzled Ranger,02DE009,Scout,Last Breath,NA,,Rare,Yordle,Unit,TRUE,2,Rising Tides,
Shadow Isles,,1,4,4,"Each round, the first time you play another ally, Toss 2 and summon a Sapling.",Your units have died or your cards have been Tossed 25 times.,"These cursed lands would not break Maokai. The treant's commitment ran too deep, and his fury burned too bright, for anything to stand in his way.",SIXMOREVODKA,Maokai,02SI008,NA,NA,NA,,Champion,,Unit,TRUE,2,Rising Tides,0
Shadow Isles,,2,4,5,"When I Level Up, Obliterate the enemy deck, leaving 4 non-champions.

Round Start: Summon a Sapling.",,"He would destroy the blight within these isles, and restore its long-lost life.",SIXMOREVODKA,Maokai,02SI008T2,Regeneration,NA,NA,,None,,Unit,FALSE,2,Rising Tides,1
Ionia,,0,4,0,Stun an enemy to summon a Tail of the Dragon.,,"""You did not see me leave, nor will you see me return."" - Tail of the Dragon",Kudos Productions,Concussive Palm,02IO005,Fast,NA,NA,Fast,Rare,,Spell,TRUE,2,Rising Tides,
Piltover & Zaun,,1,5,5,"When I'm summoned, draw 1.

Then, if you've played at least 10 other cards with different names, grant me +4|+0. ",,Nothing could stop his escape from those simpering humans. Not even a little water...,SIXMOREVODKA,Subpurrsible,02PZ001,Elusive,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Piltover & Zaun,,2,5,4,"While I'm in play or in hand, grant me +1|+0 when you play another card (max +8|+0). ",I've struck for 10+ Damage.,"""Enforcer Vi, please! Think of the people! The collateral damage! The PAPERWORK FOR INJURY CLAIMS!"" - Insightful Investigator",SIXMOREVODKA,Vi,02PZ008,Challenger,Tough,NA,,Champion,,Unit,TRUE,2,Rising Tides,0
Piltover & Zaun,,10,5,5,"When I strike a unit while attacking, deal 5 to the enemy Nexus.",,"""So! Looks like your buddies are all tuckered out. You wanna tell me where you hid the hextech, or d'ya wanna make friends with the wall, too?""",SIXMOREVODKA,Vi,02PZ008T2,Challenger,Tough,NA,,None,,Unit,FALSE,2,Rising Tides,1
Bilgewater,,4,5,4,,,"""Swear I seen the strangest things over them reefs, Cap'n. Wha's that lunk put in 'em oranges? Tha's what I wanna know..."" - Petty Officer",Kudos Productions,Slippery Waverider,02BW057,Elusive,Attune,NA,,Common,,Unit,TRUE,2,Rising Tides,
Bilgewater,,0,5,0,"If I'm Tossed, draw me instead.

Deal 5 to ALL units.",,"The deckhands roared as one and hauled the chains, their treasure now just below the calm waters. Little did they know the Seascraw's legendary cannon had one final act in store.",Kudos Productions,Keelbreaker,02BW030T2,Slow,NA,NA,Slow,None,Treasure,Spell,FALSE,2,Rising Tides,
Bilgewater,,0,5,0,"Create 5 random cards in hand. They cost 0 and are Fleeting.

If I'm Tossed, draw me instead.",,"Captain Finn roared out ""Ye earned this, boys! Told ye the Tithe was nothin' but coward feed!"" Some cheered, but not all. The waters seemed to still, save for the bubbles around the Rancour's hull.",Kudos Productions,Treasure Trove,02BW030T1,Slow,NA,NA,Slow,None,Treasure,Spell,FALSE,2,Rising Tides,
Bilgewater,,5,5,5,,,"The terrifying beasts burst through the waves and split the hull with vice-like jaws. Though the sailors begged the Bearded Lady for mercy, their captain's greed had already sealed their fate.",SIXMOREVODKA,Vicious Platewyrm,02BW030T4,Fearsome,Deep,NA,,None,Sea Monster,Unit,FALSE,2,Rising Tides,
Bilgewater,,0,5,0,"If I'm Tossed, draw me instead.

Summon 3 Vicious Platewyrms.",,"The grizzled captain held his shining quarry aloft and roared out ""This'll keep us fer life!"" Heady cheers rang out from the crew, while around their brig, the waters began to churn...",Kudos Productions,Platewyrm Egg,02BW030T3,Slow,NA,NA,Slow,None,Treasure,Spell,FALSE,2,Rising Tides,
Bilgewater,,4,5,4,Play: Grant an enemy Vulnerable.,,"""I've heard he'll swim miles to find his mark, 'n when he finds 'em, he never misses his shot. Not sure if he's a man or a fish, but it's clear he knows these waters far better'n we do."" - Jagged Butcher",Alex Heath,Razorscale Hunter,02BW021,Scout,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,3,5,3,"Nexus Strike: Draw 1.

",,"""Aye aye, they cried, and set off away,
To see to trouble in fair Nashramae,
But nature, she turned, and many did die,
An' the rest are off to see the all-seein' eye!"" - ""The All-Seeing Eye""",Kudos Productions,Abyssal Eye,02BW037,Elusive,Deep,NA,,Rare,Sea Monster,Unit,TRUE,2,Rising Tides,
Bilgewater,,5,5,5,"When I'm summoned, summon a Powder Keg.",You've damaged the enemy Nexus in 5 different rounds.,"""Don't stare too long, lest he catches you lookin'. And don't speak ill of him, for he hears all Bilgewater's whispers. Here he comes. Chin low. Eyes lower."" - Dreadway deckhand",SIXMOREVODKA,Gangplank,02BW032,Overwhelm,NA,NA,,Champion,Pirate,Unit,TRUE,2,Rising Tides,0
Bilgewater,,6,5,6,"When I'm summoned or Round Start: Summon a Powder Keg.

Attack: Deal 1 to all enemies and the enemy Nexus.",,"""Seen his eyes enough to know. Ain't nothin' but pure anger there. Someday, the boss'll do to Bilgewater what it did to him."" - Petty Officer",SIXMOREVODKA,Gangplank,02BW032T3,Overwhelm,NA,NA,,None,Pirate,Unit,FALSE,2,Rising Tides,1
Bilgewater,,0,5,0,"Deal 2 to an enemy.

If this kills it, deal 4 to the enemy Nexus.",,"""I always shoot first."" - Miss Fortune",Kudos Productions,Double Up,02BW031,Fast,NA,NA,Fast,Rare,,Spell,TRUE,2,Rising Tides,
Freljord,,4,5,6,Plunder: I transform into Stormclaw Ursine.,,"The Ursine begin as humans, but give up the familiar trappings of their mortal lives for the feral, savage power granted by the great spirit of the Volibear.",Kudos Productions,Ursine Spiritwalker,02FR005,NA,NA,NA,,Common,Winter's Claw,Unit,TRUE,2,Rising Tides,
Freljord,,6,5,6,Other allies with 5+ Power have Overwhelm.,,"Fully unleashed, the Ursine shed their humanity and take on the power of the storm. They tear across the frozen steppes, their roars echoing like peals of thunder.",Kudos Productions,Stormclaw Ursine,02FR005T1,Overwhelm,Missing Translation,NA,,None,Winter's Claw,Unit,FALSE,2,Rising Tides,
Noxus,,3,5,6,Nexus Strike: Deal 3 to the enemy Nexus.,You've dealt 12 non-combat damage.,"""A power beyond mortal understanding gave me the vision to see what most cannot. I peer through the darkness others fear.""",SIXMOREVODKA,Swain,02NX007,Fearsome,NA,NA,,Champion,Vision,Unit,TRUE,2,Rising Tides,0
Noxus,,4,5,7,"When you deal non-combat damage to the enemy Nexus, Stun the strongest backrow enemy.

Nexus Strike: Deal 3 to all enemies and the enemy Nexus.",,"""No sacrifice is too great to see my vision for Noxus fulfilled."" ",SIXMOREVODKA,Swain,02NX007T2,Fearsome,NA,NA,,None,Vision,Unit,FALSE,2,Rising Tides,1
Demacia,,5,5,5,,,"A ranger recruit spends months in the forest with their companions, learning to predict their stag's every move. They must be patient, but once the two have bonded, nothing can come between them.",SIXMOREVODKA,Greathorn Companion,02DE008,Scout,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Demacia,,3,5,5,"When I'm summoned, summon Valor.",I've seen you attack 4 times.,"""She's always been a fearless ranger-knight, our Quinn--and with Valor by her side and in the skies, the two are unstoppable."" - Genevieve Elmheart, ranger-knight",SIXMOREVODKA,Quinn,02DE006,Scout,NA,NA,,Champion,,Unit,TRUE,2,Rising Tides,0
Demacia,,4,5,6,Attack: Summon Valor Challenging the strongest enemy.,,"""I'll follow your lead, Valor!""",SIXMOREVODKA,Quinn,02DE006T1,Scout,NA,NA,,None,,Unit,FALSE,2,Rising Tides,1
Demacia,,0,5,0,Pick an enemy. 2 allies strike it one after another.,,"""With me, as one!"" - Greenfang Warden",Kudos Productions,Concerted Strike,02DE001,Fast,NA,NA,Fast,Common,,Spell,TRUE,2,Rising Tides,
Shadow Isles,,2,5,4,"When another ally dies, drain 1 from the enemy Nexus.",,"""Bumped into Niven this... the new ferryman! He rowed us... to... He can certainly hold a tune! Before... must invite him to supper soon."" - Recovered journal",Kudos Productions,Neverglade Collector,02SI001,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Ionia,,3,5,5,"When you cast a spell, give me Challenger this round.

If you cast another, give me Barrier this round.",You've cast 8+ spells.,"""The Dragon aids the worthy. To the weary, it gives vigor. To the sick, comfort. To the lost, light. To the shaken, balance...""",SIXMOREVODKA,Lee Sin,02IO006,Imbue,NA,NA,,Champion,Monk,Unit,TRUE,2,Rising Tides,0
Ionia,,4,5,6,"When you cast a spell, give me Challenger this round.

If you cast another, give me Barrier this round.

I Dragon's Rage enemies that I Challenge.",,"""...But for the tyrant, the Dragon breathes fire.""",SIXMOREVODKA,Lee Sin,02IO006T1,Imbue,NA,NA,,None,Monk,Unit,FALSE,2,Rising Tides,1
Ionia,,0,5,0,"Costs 2 less if you cast 2+ spells last round.

Draw 2 other spells.

",,Meditation is a journey with no destination--a path that can only be followed by getting lost along the way.,Kudos Productions,Deep Meditation,02IO009,Burst,NA,NA,Burst,Rare,,Spell,TRUE,2,Rising Tides,
Piltover & Zaun,,5,6,6,"When you draw a card, give it Fleeting and create an exact copy of it in hand.",,"At age five, she made the world's first multi-frequency sonic knife. While not very practical (she mostly used it to slice sandwiches), it set her on her way to the Wardens' elite Armaments Department.",SIXMOREVODKA,Chief Mechanist Zevi,02PZ002,NA,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Bilgewater,,4,6,4,"Play: Obliterate an enemy with less Health than me.

",,"""I was sailing just the other day,
Out beyond Bilgewater Bay,
When, from the depths, she came my way,
the Wing-Eared Sunken Lady..."" - ""Ballad of the Wing-Eared Sunken Lady""",Kudos Productions,Devourer of the Depths,02BW056,Deep,NA,NA,,Epic,Sea Monster,Unit,TRUE,2,Rising Tides,
Bilgewater,,4,6,5,"Plunder: Heal allies and your Nexus 3, then Rally.

",,"""All sailors think they so tough! Grr this. Yarr that. Yes yes. Very good. But you still need orange! Make skin pretty, make teeth stay, and make me happy. So you eat, or you swim. Easy.""",SIXMOREVODKA,Citrus Courier,02BW017,NA,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,6,6,5,"When I'm summoned, grant all enemies Vulnerable.",,"There may be no law in Bilgewater, yet a handful of brave souls within the city's boisterous walls are unafraid of enforcing their own idea of justice.",SIXMOREVODKA,Sheriff Lariette Rose,02BW035,NA,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Bilgewater,,0,6,0,Plunder: Place a follower in play into your hand.,,"""Yer workin' fer us now!"" - Petty Officer",Kudos Productions,Strong-arm,02BW003,Slow,NA,NA,Slow,Rare,,Spell,TRUE,2,Rising Tides,
Freljord,,5,6,6,Play: Give an enemy Frostbite and Vulnerable this round.,You've damaged the enemy Nexus in 5 different rounds.,"While her flail of True Ice is formidable, Sejuani herself is the weapon--forged in the bitter cold of the Freljord and tested against the freezing climes.",SIXMOREVODKA,Sejuani,02FR002,Overwhelm,NA,NA,,Champion,Winter's Claw,Unit,TRUE,2,Rising Tides,0
Freljord,,6,6,7,"Play: Give an enemy Frostbite and Vulnerable this round.

Each round, the first time you damage the enemy Nexus, Frostbite all enemies.",,"""Lay them low! Show them the Freljord belongs to the Winter's Claw!""",SIXMOREVODKA,Sejuani,02FR002T3,Overwhelm,NA,NA,,None,Winter's Claw,Unit,FALSE,2,Rising Tides,1
Freljord,,0,6,0,Create 2 random Poros and 2 Poro Snax in hand.,,"""When you wish upon a poro,
An' look at da night sky,
You'll see da snax among da stars,
All sparkly in our eyes"" - Ingvar the Younger",Kudos Productions,Aurora Porealis,02FR003,Burst,NA,NA,Burst,Epic,,Spell,TRUE,2,Rising Tides,
Noxus,,6,6,6,Attack: Stun all damaged enemies.,,"“For generations, we have been subjugated. It was not until Noxus took our lands that we finally understood true freedom. That is why I fight for the empire.”",Wild Blue Studios,Aurok Glinthorn ,02NX002,NA,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Noxus,,6,6,5,Enemies with 4 or less Power cannot damage me.,,"""There's no stopping a warbeast once it's in motion--best just to get out of the way."" - Basilisk Rider",Kudos Productions,Armored Tuskrider,02NX010,Overwhelm,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Demacia,,5,6,4,"When I'm summoned, give other allies +1|+1 this round.",,"To see the rangers of Demacia in battle is inspiring. They fight as one--human and animal, side by side, fiercely determined and utterly inseparable.",SIXMOREVODKA,Genevieve Elmheart,02DE010,Scout,Challenger,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Ionia,,4,6,6,,,"""A student must strive with all their might, for the Dragon pulled the earth from beneath the waves, and gave us a land to call home."" - Teachings of the Dragon",JiHun Lee,Horns of the Dragon,02IO004,Double Attack,NA,NA,,Common,,Unit,TRUE,2,Rising Tides,
Bilgewater,,7,7,5,"When I'm summoned, Toss 2 and create 2 Treasures in your deck.

",,"""These days, there's more treasure 'neath the waves than above 'em, I wager. Would be easy enough pickins, if 'tweren't for her."" - Jagged Butcher",Kudos Productions,Shipwreck Hoarder,02BW030,Deep,NA,NA,,Epic,Sea Monster,Unit,TRUE,2,Rising Tides,
Bilgewater,,3,7,4,Plunder: Reduce the cost of allies in your hand and deck by 2.,,"""Come with us on a musical journey! Enjoy tunes from across Runeterra! Just remember--coin's required for entry, and tips are deeply appreciated..."" - Show promoter",Chin LikHui,Smooth Soloist,02BW050,Elusive,NA,NA,,Rare,,Unit,TRUE,2,Rising Tides,
Bilgewater,,3,7,7,"When I'm summoned, draw a Miss Fortune.

While I'm attacking, all your spells and skills deal 1 extra damage.",,There's no mistaking the Syren. Her broad pearly sails and polished woodwork leave her as sleek and decorated as the captain at her helm.,SIXMOREVODKA,The Syren,02BW015,Scout,NA,NA,,Epic,Pirate,Unit,TRUE,2,Rising Tides,
Bilgewater,,0,7,12,,"When you are Deep.  When I level up, copy Tossed allies that cost 4+ into your deck.","""'Twas an anchor what broke the Rancour. Pulled Finn down, an' all. Just a handful of us left now, but night's coming... and the cold. I'm sorry, Ma. You were right. The Titan lives."" - Recovered note",SIXMOREVODKA,Nautilus,02BW053,Tough,Fearsome,NA,,Champion,,Unit,TRUE,2,Rising Tides,0
Bilgewater,,13,7,13,Sea Monster allies cost 4 less.,,"All pay the tithe, one way or another.",SIXMOREVODKA,Nautilus,02BW053T1,Tough,Fearsome,NA,,None,,Unit,FALSE,2,Rising Tides,1
Bilgewater,,0,7,0,"This round, grow all allies' Power and Health to the number of spells you've cast this game. ",,The currents and tides around Bilgewater are rightly feared for their strength and sudden turns. But no sailor knows the true power within those waters.,Kudos Productions,Mind Meld,02BW042,Slow,NA,NA,Slow,Epic,,Spell,TRUE,2,Rising Tides,
Bilgewater,,0,7,0,"Toss 3.

Deal 7 to a unit.",,"""If it sinks 'em, it was worth it."" - Bilgewater saying",Kudos Productions,Scrapshot,02BW059,Fast,NA,NA,Fast,Rare,,Spell,TRUE,2,Rising Tides,
Shadow Isles,,5,7,3,"When you summon a follower, kill it to summon an Overgrown Snapvine.",,"""Today... another remarkable... surfaced around... children quite scared. But... posed no threat. Nuzzled... quite a trusting creature. Must forage them more berries!""
- Recovered journal",SIXMOREVODKA,Overgrown Snapvine,02SI002,NA,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Ionia,,0,7,0,"An ally kicks an enemy into the enemy Nexus, striking the enemy then the enemy Nexus.

If the enemy survives, Recall it.",,"""The Dragon must be unleashed, or it will consume me from within."" - Lee Sin",Kudos Productions,Dragon's Rage,02IO007,Slow,NA,NA,Slow,Epic,,Spell,TRUE,2,Rising Tides,
Bilgewater,,6,8,4,Plunder: Cast Cannon Barrage 6 times on randomly targeted enemies.,,"""Sail past the sailors, sail past the wreck,
The battle's already over.
The smoke's cleared the water, their captain's met Rex,
And their ship's ripped an' torn timber."" - ""Home With You, Sally""",MAR Studio,Riptide Rex,02BW028,NA,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Bilgewater,,4,8,6,"When I'm summoned, draw a Gangplank. Double all damage dealt by your skills, spells and allies.",,"""Ohhhh, best say yer farewells and draw down the sails,
For the Dreadway's a-comin'.
We're off to the deep, where graves're replete,
'Cuz the Dreadway's a-comin'!"" - ""The Dreadway's a-Comin'""",SIXMOREVODKA,The Dreadway,02BW002,Fearsome,Missing Translation,NA,,Epic,Pirate,Unit,TRUE,2,Rising Tides,
Freljord,,7,8,7,"When I'm summoned, Draw a Sejuani.

Plunder: Double the Power and Health of allies in your deck.",,"""When Spring brings weather just warm enough for us to plant, it also brings longboats... and the grain that started plentiful grows sparse."" - Avarosan Hearthguard",SIXMOREVODKA,The Tuskraider,02FR008,NA,NA,NA,,Epic,Winter's Claw,Unit,TRUE,2,Rising Tides,
Noxus,,5,8,8,"When I'm summoned, draw a Swain.

Round Start: Deal 1 to the enemy Nexus 3 times.",,"When the Ionian locals saw it looming on the horizon, they thought it a monster. They were not far from the truth--the steel warship is terrifying, the greatest feat of Noxian naval engineering yet.",SIXMOREVODKA,The Leviathan,02NX001,Overwhelm,NA,NA,,Epic,Vision,Unit,TRUE,2,Rising Tides,
Demacia,,0,8,0,"Grant an ally ""I can't take damage or die"".",,"Ignoring the pain of her wounded leg, the ranger stood once more, sword aloft. It was not just her own resolve that kept her standing, but the resolve of Demacia itself.",Max Grecke,Unyielding Spirit,02DE005,Fast,NA,NA,Fast,Epic,,Spell,TRUE,2,Rising Tides,
Shadow Isles,,6,8,5,"Sea Monster allies have Fearsome. 

Attack: Give enemies -2|-0 this round.

",,They realized the danger too late. The titanic beast opened its gaping maw and surged toward them. The hunters could only wait for death as the endless teeth slowly crunched through their ship.,SIXMOREVODKA,Terror of the Tides,02SI003,Deep,NA,NA,,Epic,Sea Monster,Unit,TRUE,2,Rising Tides,
