region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Shadow Isles,,0,2,0,"Drain 1 from anything.

Nightfall: Create a random Nightfall card in hand.",,"""Every passing day saps my spirit, pulls from me the vigor that compelled me to find this place. The Whale's Tooth is full of haggard folk, seemingly lost to all endeavor, and I fear the longer I stay, the more like them I become.""
- Notes of Jens Tommen, historian",Kudos Productions,Unspeakable Horror,03SI002,Fast,NA,NA,Fast,Common,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,1,2,2,Support: Give my supported ally Quick Attack and +1|+0 this round.,,"Sir Ribery Montague left home hoping to complete some great quest or curry favor with a notable house. But fate led him to a hidden bandlewood, where young Bri quickly transformed Sir Ribery into a frog, and yanked him off on HER adventures. Poor Rib!",Dao Le,Young Witch,03IO010,Elusive,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Ionia,,0,2,0,Stop a Fast or Slow spell that costs 3 or less.,,"""Don't do that, you silly smufflefloof! You might hurt the antylopes!"" - Lulu",Kudos Productions,Nopeify!,03IO020,Fast,NA,NA,Fast,Rare,,Spell,TRUE,3,Call Of The Mountain,
Demacia,,3,2,2,"When I'm summoned, if you Behold a Dragon, grant me Challenger.",,"""When I lost my comrades in arms at Wrenwall, I thought I had also lost my resolve... but it turns out there is nothing that a fight can't stir up in an old soldier.""",SIXMOREVODKA,Dragonguard Lieutenant,03DE008,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Demacia,,0,2,0,Grant an ally Challenger.,,"""None shall escape us!"" - Shyvana",Kudos Productions,Confront,03DE001,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Demacia,,1,2,3,ALL spells cost 1 more.,,"What begins as a shapeless, rough-hewn block of petricite quickly becomes something more under the clever hands of its sculptor. That is when a piece truly starts to come to life.",SIXMOREVODKA,Stony Suppressor,03DE015,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Demacia,,0,2,0,"Grant an ally Challenger.

Create a Shyvana in your deck.",,"""None shall escape us!"" - Shyvana",Kudos Productions,Shyvana's Confront,03DE011T2,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Demacia,,1,2,3,"When I'm summoned, create a random Dragon in hand.",,"Dragon Egg (Screeching Dragon, Draco Murmurationis) 
Location: Recovered by researcher Anden Mayne on Expedition. 
Notes: Gestation period unknown. Incubation continued. Recent movement observed within shell. Egg responds to heat, light, hammer. Current studies inconclusive. 
- Notes of Anden Mayne, Egghead Researcher",SIXMOREVODKA,Egghead Researcher,03DE005,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Demacia,,0,2,0,"Give an ally +2|+2 and ""I can block units with Elusive"" this round.",,Any who would dare breach Demacia's walls will find a full company awaiting them--forewarned and heavily armed.,Kudos Productions,Sharpsight,03DE014,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,1,2,3,"When I'm summoned, if you Behold an 8+ cost card, grant me +3|+0.",,"The scout knelt by a tattered edge of cloth hidden in the snow, where the scent of human sweat and fire smoke lingered in the cold air.
He pulled the material free and saw at one end, a talisman dangled, dull under the stormy sky. Avarosan. ",Wild Blue Studios,Troll Scavenger,03FR007,NA,NA,NA,,Common,Troll,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,2,0,Give an ally +0|+2 to give an enemy -2|-0 this round.,,"Troll chants are highly varied. They differ from group to group, and are often incomprehensible. They are all, however, terrifying to witness. ",Kudos Productions,Troll Chant,03FR002,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,0,2,3,"Round Start: If you Behold an 8+ cost card, get an extra mana gem this round.",,"""Rise, Old Ones, rise,
Rule of ice, break the sky.
Rise, Old Ones, rise,
Bring us strength, them demise.""
- Troll chant",Wild Blue Studios,Faces of the Old Ones,03FR010,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,2,0,"Grant an ally Regeneration. If they already have it, grant them +2|+2 instead.",,Pity those who see the promise of victory in a troll's blood.,Kudos Productions,Troll Gifts,03FR025,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,3,3,4,"When I'm summoned, if you have the attack token, or when you gain the attack token, Reforge.",I see Blade of the Exile in your hand.,"""I will not run from what I was. I made a promise to mend what I have broken...""",SIXMOREVODKA,Riven,03NX007,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Noxus,,4,3,5,"When I'm summoned, if you have the attack token, or when you gain the attack token, Reforge.

Each round, the first time you increase my Power, increase it by twice the amount.",,"""...and I will not run from those who would break me.""",SIXMOREVODKA,Riven,03NX007T1,NA,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Noxus,,0,3,0,Give an ally +3|+2 this round.,,"""Yeah, I'll mend your weapons, and tend to the mounts, and cook your bloody food. What else am I good for, eh?"" - Erath, Blade Squire",Kudos Productions,Sharpened Resolve,03NX014,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Bilgewater,,0,3,0,An ally Captures another ally and gains the captured ally's stats.,,"""Step inside, friend, and all that you desire shall be yours in perpetuity."" - Tahm Kench",Kudos Productions,Bayou Brunch,03BW010,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Bilgewater,,0,3,0,"An ally Captures another ally and gains the captured ally's stats.

Create a Tahm Kench in your deck.",,"""Step inside, friend, and all that you desire shall be yours in perpetuity."" - Tahm Kench",Kudos Productions,Tahm Kench's Bayou Brunch,03BW004T4,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Bilgewater,,3,3,5,Round Start: Deal 2 to me.,,"""Ah, people are stupid! Give them cold drink and warm chair, and they tell all kinds of secrets to friendly faces. And who has friendlier face than young Leonard, hmm?"" - Fortune Croaker",Grafit Studio,Lounging Lizard,03BW002,Elusive,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,0,3,0,"Deal 1 to a unit.

Then summon Powder Kegs equal to the amount of damage dealt.",,"""Young Gerent raised the alarm right afore the first one blew. Our hull rocked, the jib caught flame, but the Jilldaw held. Thought that was that, but as I followed Gerent's gaze out to sea, I saw me four more rowboats comin' our way, all loaded with powder."" - Jilldaw survivor",Kudos Productions,Boomship,03BW016,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Bilgewater,,0,3,0,"Round Start: Toss 1. If you are Deep, destroy me to summon a random Sea Monster. ",,"Every day, locals wander through the Slaughter Docks to see the horrors Bilgewater's hunters have hauled up from the depths. The beasts are usually dead. Usually.",SIXMOREVODKA,The Slaughter Docks,03BW001,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Demacia,,0,3,0,"When an ally is summoned, give it +1|+0 and Challenger this round.",,"Tianna looked out over the assembly, assessing the gathered ranks. The only sound in the square was her banner snapping in the breeze. She gave a curt nod of approval, then lifted the banner with a shout. ""Who among you is ready to fight for Demacia?"" The resounding cry from all those assembled shook the very mountains. ",SIXMOREVODKA,The Grand Plaza,03DE010,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Draw a landmark or destroy a landmark.,,"Targon is a capricious place, where the unbreakable is broken, and the broken made whole.",Kudos Productions,Divergent Paths,03MT005,Fast,NA,NA,Fast,Common,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,0,3,0,Round Start: Create a Sanctuary in hand.,,The Ionian mountains hide a handful of sanctuaries for those looking to center themselves and gather their spirits.,SIXMOREVODKA,Monastery of Hirana,03IO006,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Noxus,,0,3,0,Kill a damaged unit or destroy a landmark.,,"""The drakehounds have the scent. They will find her, and we will finish this. There is no other way."" - Arrel the Tracker",Kudos Productions,Scorched Earth,03NX013,Fast,NA,NA,Fast,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Destroy a landmark.,,"Each summit gave way before them, emboldening their climb and filling their hearts with determination. They would scale Targon.",Kudos Productions,Path of Destruction,03MT005T2,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Draw a landmark.,,"Beyond each summit loomed yet another, but their spirits pushed them onward. They would surmount the peaks of Targon.",Kudos Productions,Path of Discovery,03MT005T1,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Stun 2 enemies.,,"""Even the moon's glow can be blinding."" - Diana

",Kudos Productions,Crescent Strike,03MT011,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,3,3,3,,,"""So, there I was going 'bout my day, when in struts this fella packed to the gills with gold. Easy mark, eh? I sidle over, amp up the charm, and amp up the price. It's only when I put my coins away I realize the little scamp's paid me with my OWN money! The Trickster was shining bright that night, I tell ya."" - Yordle Grifter",Kudos Productions,The Trickster,03MT095,Elusive,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,3,3,3,"Nightfall: Pick a Moon Weapon to create in hand.

Each round, the first time you play 2 other cards, create the Phased Moon Weapon in hand if you don't already have one.",You've cast 4+ Moon Weapons.,"""With every conflict, we show the Solari we are worthy of respect. We have taught them that the moon's light is equal to their sun's, we have taught them not to disregard that which they did not know. And of the lessons they are yet to learn..."" - Lunari wanespeaker",SIXMOREVODKA,Aphelios,03MT217,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,0,3,0,"Summon a 2 cost follower from your deck. If it has Nightfall, activate it. Phase Calibrum or Severum.",,"""A crescent path opens before us."" - Alune",Kudos Productions,Crescendum,03MT217T10,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Give an ally +2|+1 and Overwhelm this round. Phase Crescendum or Calibrum.,,"""The moon grows in flame."" - Alune",Kudos Productions,Infernum,03MT217T14,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Give an ally +1|+2 and Lifesteal this round. Phase Gravitum or Infernum.,,"""From darkness, light."" - Alune",Kudos Productions,Severum,03MT217T9,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Deal 3 to a follower. Phase Severum or Gravitum.,,"""Move sure as the moon, Brother."" - Alune",Kudos Productions,Calibrum,03MT217T8,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,4,3,4,"Nightfall: Pick a Moon Weapon to create in hand.

Each round, the first time you play 2 other cards or Round Start: Create the Phased Moon Weapon in hand if you don't already have one.

Your Moon Weapons cost 1 less.",,"""...it is Aphelios and Alune who will best teach them.."" - Lunari wanespeaker",SIXMOREVODKA,Aphelios,03MT217T13,Quick Attack,NA,NA,,Common,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,3,0,"Stun an enemy. If it's a follower, Stun it again at the next Round Start. Phase Infernum or Crescendum.",,"""Doubt weighs heavy on their minds."" - Alune",Kudos Productions,Gravitum,03MT217T12,Slow,NA,NA,Slow,Common,,Spell,FALSE,3,Call Of The Mountain,
Targon,,1,3,6,Support: Heal me and my supported ally 4.,You've healed damaged allies 4+ times.,"""Healing is, by its very essence, selfless. You need not draw the power from them; they give it willingly. Show them compassion, and you will see how they shine.""",SIXMOREVODKA,Soraka,03MT055,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,2,3,7,"The first time you heal a damaged ally each round, draw 1.

Support: Fully heal me and my supported ally.",,"""What you give of yourself to help others will be returned to you a hundredfold. This is the power of giving. Generosity is a gift that heals the giver as well, in mind, body, and spirit.""",SIXMOREVODKA,Soraka,03MT055T1,NA,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,3,0,"Fully heal damaged allies.

Create a Soraka in your deck.",,"""For life!"" - Soraka",Kudos Productions,Soraka's Wish,03MT055T2,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,1,3,2,,,"""Hope is a delicate thing that flies ever higher, and should never be caught."" - Lunari Priestess",Polar Engine,Sparklefly,03MT040,Elusive,Lifesteal,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Silence a unit this round.,,"""They will know serenity."" - Soraka",Kudos Productions,Hush,03MT085,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,3,2,Nightfall: Invoke.,,"""Oh, stars above, journeying like many pilgrims through the night's expanse--stay with us a moment, tell us what you've seen."" - The Paeans of Evening",Kudos Productions,Lunari Priestess,03MT075,NA,NA,NA,,Rare,Lunari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Fully heal damaged allies.,,"""For life!"" - Soraka",Kudos Productions,Wish,03MT008,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,2,3,2,"Daybreak: Invoke a Celestial card that costs 4, 5, or 6.

",,"The Solari look to the stars for guidance as much as any other Targonian, for the star dearest to their faith is the sun.",Grafit Studio,Solari Priestess,03MT096,NA,NA,NA,,Rare,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,3,3,"When I'm summoned, create a Spring Gifts in hand.",,"""Mostly, I mind the springs, but a shepherd's responsibility is first and foremost to their flock. Priorities have been known to collide.""",Polar Engine,Spring Guardian,03MT080,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,3,1,"Support: Grant my supported ally +2|+2.

Last Breath: Create 3 Gems in hand.",,"""Did you catch anything he said in there?""
""Not a word. Seemed nice, though.""
- Emir and Haley, Mountain Sojourners",SIXMOREVODKA,Mentor of the Stones,03MT041,Last Breath,NA,NA,,Epic,Yordle,Unit,TRUE,3,Call Of The Mountain,
Targon,,2,3,2,"Play: If you Behold a Celestial card, grant an ally +1|+1 and SpellShield.",,"""...and then a sparklefly is like stardust that falls down to the ground and then flies back up and they're amazing and I saw one last night that was so pretty and I'm hungry and it flew up all the way to the STARS and then...""",Dao Le,Giddy Sparkleologist,03MT062,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,1,3,2,,,"""Like any fledgling, young stellacorns must eventually take their first faltering flight. In this, they are just like other stars in the night sky, for they fall just as readily. Luckily, we are here to catch them, and when they are ready, return them."" - Lidari, Keeper of the Stars",SIXMOREVODKA,Fledgling Stellacorn,03MT007,Lifesteal,SpellShield,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Deal 4 to an enemy that attacked this round or is Stunned.,,"""KaBOOMey!"" - Zoe",Kudos Productions,Paddle Star,03MT093,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Draw 2 different Dragons or grant Dragon allies +1|+1 and Overwhelm.,,"""Their cry sounds like a raspy cat. If you ever hear it, you're to turn tail, and find the nearest guard. You hear? Because where there's dragon eggs, there's dragons."" - Targonian forager",Kudos Productions,Dragon's Clutch,03MT003,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,3,3,3,Nightfall: Grant me +2|+0.,,"""Stoic guardian, the gentle touch of the full moon restores your strength. Awaken and safeguard us from those who would trespass upon this sacred place."" - Crescent Guardian's inscription",Aron Elekes,Crescent Guardian,03MT089,Overwhelm,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,"Grant an ally +1|+2 and Overwhelm.

Daybreak: Draw a Zenith Blade.",,"""Let the sun imbue you with Her strength!"" - Solari Priest",Kudos Productions,Zenith Blade,03MT027,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,3,0,Draw 2 different Dragons.,,"Dragon egg (Screeching Dragon, Draco murmurationis)
Notes: Shell weakened on last turning. Increased movement inside. Cracks on surface superficial?
Scribbled Notes: EGG HATCHING!
- Notes of Anden Mayne, Egghead Researcher",Kudos Productions,Hatched Egg,03MT003T1,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,3,0,Grant Dragon allies +1|+1 and Overwhelm.,,"Dragon egg (Screeching Dragon, Draco murmurationis)
Notes: Shell weakened on last turning. Increased movement inside. Cracks on surface superficial?
Scribbled Notes: EGG HATCHING!
- Notes of Anden Mayne, Egghead Researcher",Kudos Productions,Crushed Egg,03MT003T2,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,3,0,Deal 3 to a unit.,,"""The beam melts flesh and metal alike with exceptional speed! I have since eagerly integrated it onto my machine body. To see, feel, and dissect the world with such CLARITY... This is the great potential of the human mind unburdened by flesh! A truly glorious evolution!"" 
- Viktor's design annotations",Max Grecke,Death Ray - Mk 3,03PZ004T2,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,3,0,Round Start: ALL players draw 1.,,"""Let them say what they will about my methods. They cannot deny progress--the light of my knowledge is shining like a beacon through the darkness of ignorance!"" - Viktor",SIXMOREVODKA,Hexcore Foundry,03PZ020,Landmark,NA,NA,,Rare,,Landmark,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,1,3,3,,,"""I clawed my way through years of Piltovan academia only to have my technologies deemed 'too dangerous' and my very presence dismissed as 'too cute'! Meow to Zaun, where I know at least one great mind shares my ambitions...""",SIXMOREVODKA,Nyandroid,03PZ002,Augment,Elusive,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,3,0,"Pick a follower from the top 4 cards in your deck.

Draw it, place the rest into your deck, then create an exact Ephemeral copy in hand.",,"""Go... surround them..."" - Nocturne",Kudos Productions,Stalking Shadows,03SI004,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,3,0,Kill an ally with Last Breath to summon a follower from your deck that costs 1 more.,,"""SUPPAH TIIIIME!"" - Ravenous Butcher",Kudos Productions,Gluttony,03SI018,Fast,NA,NA,Fast,Rare,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,3,0,"Obliterate all units that were summoned, but not played, this round.",,"""Of course, death is present in Demacia. We see it take our loved ones and know that, someday, it will come for us. But on these isles... I can almost taste death. I feel it in my lungs as I breathe, I hear it whisper in my ear. It is not some abstract notion. It sits with me here. Now. And it will have us all.""
- Notes of Jens Tommen, historian",Kudos Productions,Passage Unearned,03SI012,Fast,NA,NA,Fast,Rare,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,3,3,2,Nightfall: Drain 2 from the enemy Nexus.,,"With each passing night, the travelers grew more weary. Their slumber was restless, and their dreams vivid. Sleep no longer gave respite, and instead pulled the life from their bones.",SIXMOREVODKA,Doombeast,03SI006,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Ionia,Bandle City,3,3,3,Support: My supported ally grows up to 4|4 this round.,Allies have been supported 3+ times.,"""Don't you worry, Pix! We're gonna get outta the Glade, and we're gonna adoribus ALL THE THINGS! Are you ready?!""",SIXMOREVODKA,Lulu,03IO002,NA,NA,NA,,Champion,Yordle,Unit,TRUE,3,Call Of The Mountain,0
Ionia,,4,3,4,"Round Start: Create a Fleeting Help, Pix! in hand.

Support: My supported ally grows up to 5|5 this round.",,"""Oooh! Look, Pix! It's a whole different world out here! Now let's give it lots of colors!""",SIXMOREVODKA,Lulu,03IO002T1,NA,NA,NA,,None,Yordle,Unit,FALSE,3,Call Of The Mountain,1
Ionia,,4,3,2,,,"Energy: 104kJ (25 kcal), Carbohydrates: 5.88g, Sugars: 3.53g, Dietary Fiber: 3g, Fat: 0.18g, Protein: 0.98g, Water: 92g...",Dao Le,Tasty Faefolk,03IO009,Lifesteal,NA,NA,,Common,Fae,Unit,TRUE,3,Call Of The Mountain,
Ionia,,0,3,3,Support: Create an attacking Mumblesprite with my supported ally's stats.,,"You're supposed to follow your dreams, not manifest them through inadvertent muttered conjuration as you sleep-float through an ancient magical forest. I mean SHEESH.",SIXMOREVODKA,Trevor Snoozebottom,03IO007,NA,NA,NA,,Epic,Yordle,Unit,TRUE,3,Call Of The Mountain,
Ionia,,0,3,1,,,"Another mumblesprite burst out, its eyes full of devilish mischief. ""No more cheese for Trevor!"" Bri announced. The others all nodded.",SIXMOREVODKA,Mumblesprite,03IO007T1,Elusive,Ephemeral,NA,,None,Fae,Unit,FALSE,3,Call Of The Mountain,
Ionia,,3,3,2,"When I'm supported, give me +0|+3 this round.

Support: Give my supported ally +3|+0 this round.",,"The purple faefolk are sweet little creatures, and cared for by all those who encounter them. Well, almost all.",Dao Le,Fuzzy Caretaker,03IO018,NA,NA,NA,,Rare,Yordle,Unit,TRUE,3,Call Of The Mountain,
Demacia,,0,3,0,"An ally and an enemy strike each other. Then, if the ally is a Dragon, heal it 2.",,"When knight and dragon separated, panting and wounded, the latter seemed reinvigorated. It smelled blood, and was eager for more.",Kudos Productions,Strafing Strike,03DE002,Fast,NA,NA,Fast,Rare,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,0,3,0,"When an ally survives damage, grant it +1|+0 and Tough.",,"There are many places of honor among the Winter's Claw, but one of the greatest is The Scargrounds, where damaged war vessels that have returned from raids are repurposed as gathering halls for warriors and their kin. These ships embody the tribe that built them--resilient and adaptable.",SIXMOREVODKA,The Scargrounds,03FR020,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Freljord,,0,3,0,"For the top 4 cards in your deck, draw each Yeti, Poro, and Elnuk. Then place the rest into your deck.",,"""...an' then a BIIIIG HUUUGE ELNUK came FLYIN' out of the trees with a teeny lil' poro on his back an' there was a FRIENDLY YETI as well because he wanted to play with his friends an' they all ran down the mountain goin' RAAAAAWRRRR an' then..."" - Ingvar the Younger",Kudos Productions,Call the Wild,03FR018,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,3,4,3,"When I'm summoned, give me Quick Attack this round.",,"""There you are. We KNEW you wouldn't come without a fight! Or so we hoped.""",SIXMOREVODKA,Brutal Hunter,03NX005,Challenger,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,2,4,6,Round Start: Create a An Acquired Taste in hand.,"I've Captured 3+ units. When I level up, Obliterate my Captured enemies and release my allies.","""My friend, I know that expression. I can see you feelin' like the cards you're holdin' ain't the ones you deserve. You got a desire for the finer things, don'tcha? Perhaps you'll allow me to satisfy your hunger, let you savor all that you ever desired. All I need is your name, scratched on my paper... and you, my friend, will be satisfied for life.""",SIXMOREVODKA,Tahm Kench,03BW004,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Bilgewater,,3,4,7,"Round Start: Create a An Acquired Taste in hand.

Attack: Obliterate my Captured enemies and release my allies.",,"""You struck a deal, my friend, and though you will undoubtedly bask in its benefits, remember... there will be a time when I get my fill, too.""",SIXMOREVODKA,Tahm Kench,03BW004T3,NA,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Bilgewater,,0,4,0,Summon a Powder Monkey and give a random enemy Vulnerable this round for each time you've activated Plunder this game. ,,"""Oh, those little sootballs aren't so bad. Here's a tip for you--they like fireworks. So, you take out an enemy's gunpowder stores, and the monkeys, well, they'll do the rest."" - Miss Fortune",Kudos Productions,Powder Pandemonium,03BW020,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,0,4,0,Recall an ally unit or landmark to Recall an enemy unit or landmark.,,"""Trevvvvorrrrrr, come baaaack..."" - Trevor's house",Kudos Productions,Homecoming,03IO005,Fast,NA,NA,Fast,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,4,0,Draw a champion. Reduce its cost by 1 and grant it +2|+2.,,"""The vastness of the night sky represents the gulf between humanity below and the divine above. But there are some mortals who strive to achieve a higher purpose, and if the mountain deems them worthy, they may rise to become one with the stars themselves."" - Mountain Scryer",Kudos Productions,Written in Stars,03MT032,Burst,NA,NA,Burst,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,3,4,4,Play: Invoke.,,"""We were always one and the same--we were separated only by the mountain, the journey, and a sea of stars.""",Kudos Productions,The Traveler,03MT070,NA,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,2,4,2,Play: Invoke a Celestial card that costs 3 or less.,,"""Mother Moon, show me the way,
Tear the sky open,
Show me beyond.""
- Lunari Prayer",Kudos Productions,The Fangs,03MT221,Lifesteal,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Targon,,2,4,7,Round Start: Heal your Nexus 3. Deal damage to me equal to the amount healed.,,"""Nobody knows the paths of Targon like I do, so I get stuck with some of the, uh, willful stellacorns. Good thing they've got me to look after them!"" ",SIXMOREVODKA,Broadbacked Protector,03MT060,NA,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Targon,,4,4,4,Play: Grant an ally Overwhelm.,,"Those seeking to scale Targon would do well to befriend the local fauna. No creature is more familiar with Targon's perilous gauntlet, and none can travel more swiftly across its icy terrain.",Polar Engine,Crystal Ibex,03MT067,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,4,5,Daybreak: Stun the strongest enemy.,You've activated Daybreak 4+ times.,"She stood amidst them as she prepared for battle--radiating light, bedecked in crimson and gold, her eyes like embers. As the rising sun crowned her head in light, each Solari present lowered their eyes, not in shame, but in deference to their shining leader.",SIXMOREVODKA,Leona,03MT054,NA,NA,NA,,Champion,Solari,Unit,TRUE,3,Call Of The Mountain,0
Targon,,4,4,6,Daybreak or when you activate another Daybreak: Stun the strongest enemy.,,"This was what Leona had prepared for. She knew she would find Diana fleeing down the mountain, retreating before the light of the sun. She breathed deeply to still her fluttering heartbeat, willing it silent with grim resolve. This time upon their meeting, she had the upper hand; this time, she would face her old friend head-on.",SIXMOREVODKA,Leona,03MT054T1,NA,NA,NA,,None,Solari,Unit,FALSE,3,Call Of The Mountain,1
Targon,,3,4,5,Support: Give me and my supported ally Tough this round. Copy the last spell you cast on only me this round onto that ally (It can't be copied again).,I've seen you target or support allies 7+ times.,"""Taric's gentle kindness inspires all who meet him, galvanizing them to find the warmth within to bolster themselves on even the coldest of nights."" - Mountain Scryer",SIXMOREVODKA,Taric,03MT058,NA,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Targon,,0,4,0,Grant an ally +1|+1 and SpellShield.,,"""Honor the mountain."" - Taric",Kudos Productions,Bastion,03MT019,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,4,0,Heal an ally 4 and grant it +0|+4.,,"""You thought you'd beaten us? Ha! We're just getting started."" - Broadbacked Protector",Max Grecke,Astral Protection,03MT045,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,5,4,4,Daybreak: Give me Lifesteal this round.,,The Sunforger held up his focus as light streamed into the room. The Solari artifact harnessed the sun's brilliant rays into a powerful enchantment for his weapon.,Grafit Studio,Solari Sunforger,03MT057,NA,NA,NA,,Common,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,4,0,Fill your hand with Gems.,,"""Turn a gem just so, and it glimmers in the light. Like mortal lives, each has its own inner fire."" - Taric",Kudos Productions,Shards of the Mountain,03MT025,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
