region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Shadow Isles,,6,4,4,"Nightfall: Grant an enemy Vulnerable and give enemies -1|-0 this round.

Other allies have Fearsome.

When you play a unit, give enemies -1|-0 this round.",,"""My dreams grow more vivid with each passing night. I see a creature of pure evil, writhing in the dark, twisting its way toward me. Though I was to be stationed here for another week, I have just paid for transport to Fossbarrow this evening. Plainly, I cannot stand this place.""
- Notes of Jens Tommen, historian",SIXMOREVODKA,Nocturne,03SI005T1,Fearsome,Missing Translation,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Shadow Isles,,0,5,0,"Round Start: If you can, kill your most expensive ally to summon an ally from your deck that costs 1 more.",,"What could better lure a soul to this wretched place than the promise of eternal life, and endless riches?",SIXMOREVODKA,Vaults of Helia,03SI009,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,5,0,Kill an ally to kill a unit or destroy a landmark.,,Nothing lasts on these haunted isles. All will end.,Kudos Productions,Crumble,03SI008,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,5,0,Deal 5 to all enemies and the enemy Nexus. Transform all copies of me everywhere back to Go Hard.,,"""Sorry for the bad news sorry I’m so bad
Only took a minute for me to get all you had
Sorry for the bad news know it makes you sad
I’ll be here for a minute baby you should pack your bags""
- Evelynn, 'THE BADDEST'",Kudos Productions,Pack Your Bags,03SI016T1,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Shadow Isles,,3,5,5,Nightfall: Grant me +1|+0 for each time we've activated Nightfall this game. ,,"With every setting sun, the night unfurls its dark wings, and blots out the day's last remnants of hope.",SIXMOREVODKA,Duskrider,03SI010,Fearsome,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,0,0,Kill an ally to kill an enemy.,,"""Eventually all will be forgotten."" - The Etherfiend",Kudos Productions,The Second Death,04SI007T3,Skill,NA,NA,,None,,Ability,FALSE,4,Empires Of The Ascended,
Shadow Isles,,0,0,1,,,"""They flicker through the dark forest, dotting the treeline like stars in the night sky, unaware of their pursuers."" - Lamb",Wild Blue Studios,Prey,04SI014,NA,NA,NA,,Common,,Unit,FALSE,4,Empires Of The Ascended,
Shadow Isles,,0,0,0,Kill an ally to deal 3 to the enemy Nexus.,,"""Now you'll truly shine!"" - Astral Fox",Kudos Productions,Symmetry In Stars,04SI012T1,Skill,NA,NA,Skill,None,,Ability,FALSE,4,Empires Of The Ascended,
Shadow Isles,,0,1,1,Play: Play me as First Wave or Last Wind.,,"The Kinkou speak of only two gods: the first wave, who cradles life in its warm waters, and the last wind, who snatches life with its final, frigid sighs.",Wild Blue Studios,The Wings and The Wave,04SI004,NA,NA,NA,,Epic,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,0,1,1,"
When I'm summoned, summon a Prey.",,What is death without life?,Wild Blue Studios,First Wave,04SI004T2,NA,NA,NA,,None,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,1,1,1,"When I'm summoned, grant all allied Viegos and other Encroaching Mists everywhere +1|+1.",,"Each living creature that beholds the Black Mist sees something unique in it, their own fears manifested and realized in vague, roiling forms.",Kudos Productions,Encroaching Mist,04SI045,Ephemeral,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,
Shadow Isles,,0,2,0,"Draw 1.

Nightfall: Activate an ally's Nightfall effect, ignoring any targeted portions.",,"""Come, child. No need to be afraid."" - Mask Mother",Kudos Productions,Unto Dusk,04SI011,Burst,NA,NA,Burst,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Shadow Isles,,1,2,2,"When another ally dies, or Last Breath: Toss 1.",,"""Alright, you lot--haul them traps up! An' remember: if you see one of 'em sea scarabs, you cut rope an' move on. I ain't riskin' the keel for whatever they've half-eaten, y'hear?"" - Bilgewater captain",Kudos Productions,Sea Scarab,04SI015,Deep,Last Breath,NA,,Rare,Sea Monster,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,0,2,0,"Grant an ally Lifesteal, Fearsome, and Ephemeral.",,"""Come, child. See as I see, and feel as I feel. Do not fear the darkness."" - The Rekindler",Kudos Productions,Song of the Isles,04SI017,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shadow Isles,,0,2,0,"Give the Weakest ally ""I can't take damage or die"" this round.",,"""Shine once more, before the end."" - Lamb",Kudos Productions,Lamb's Respite,04SI001,Slow,NA,NA,Slow,Epic,,Spell,TRUE,4,Empires Of The Ascended,
Shadow Isles,,2,2,2,Play: Kill an ally to grant me its stats and keywords.,,"They say the Mask Mother created Kindred, just as she created all the incarnations of death. But from whom did she receive her mask, if she didn't craft it herself?",Wild Blue Studios,Mask Mother,04SI013,Fearsome,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,3,2,1,"When I'm summoned, summon a Prey.",,"Who could forget their own god of death, other than those cursed with immortality? And what greater fear can a god of death have, other than being forgotten? ",Wild Blue Studios,Fading Icon,04SI003,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,3,2,2,Play: I strike an ally or deal 3 to your Nexus.,,"At first, the Demacian soldiers thought they heard dozens of claws skittering across the square's tile. It wasn't until it breached the watchtower that they realized those many limbs belonged to a single creature.",Kudos Productions,Crawling Viperwyrm,04SI021,Fury,NA,NA,,Common,Dragon,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,3,3,2,"When I'm summoned, grant me +1|+1 and Fearsome if an ally died this round.",,"""Once there was a hapless young man who thought to court a spider, never once suspecting he would end up in her web...""",Wild Blue Studios,Soulspinner,04SI009,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,1,3,3,"To play me, kill an ally.",,What is life without death?,Wild Blue Studios,Last Wind,04SI004T1,NA,NA,NA,,None,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,3,3,3,"When I'm summoned, summon an Encroaching Mist.",,"The soldiers of Camavor marched with Viego in life, then again in death, their loyalty unwavering.",Kudos Productions,Camavoran Soldier,04SI054,NA,NA,NA,,Common,Camavor,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,0,3,0,"Once I've seen 3 Fearsome allies attack, destroy me to summon Vilemaw.",,"Its altars may lie dormant, its paths may seem untrod,
But in the dark still skitters, the beast that fools forgot.",Kudos Productions,The Twisted Treeline,04SI018,Landmark,NA,NA,,Epic,,Landmark,TRUE,4,Empires Of The Ascended,
Shadow Isles,,4,4,1,Play: Kill an ally to draw 2.,,"In shadow they lurk, waiting for a weary nod or an absent mind. Then claws, a gaping maw, and finally, darkness.",Kudos Productions,Spirit Leech ,04SI016,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,4,4,3,"Play: I strike an ally or deal 3 to your Nexus.
When I slay a unit, drain 1 from the enemy Nexus.",,"For centuries, the Black Mist has sought out creatures all over the world, twisting and warping them; turning them into nightmarish versions of their past selves.",Kudos Productions,Camavoran Dragon,04SI028,Fury,Fearsome,NA,,Rare,"Camavor, Dragon",Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,3,4,3,Play: Kill an ally to deal 3 to the enemy Nexus.,,"A handful of Targonian tribes speak of the Fox, a god of death seen as a lone star in the night sky. As the legend goes, the Fox descends upon the mountain with each death, and takes the soul to the skies to create his own dark constellation.",Kudos Productions,Astral Fox,04SI012,Fearsome,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,0,4,0,"Pick a unit to strike your Nexus, then kill it.",,"""I have given everything to find her, and yet it is not enough."" - Viego",Kudos Productions,Despair,04SI029,Slow,NA,NA,,Common,,Spell,TRUE,4,Empires Of The Ascended,
Shadow Isles,,0,4,0,"Pick a unit to strike your Nexus, then kill it. 
Create a Viego in your deck.",,"""I have given everything to find her, and yet it is not enough."" - Viego",Kudos Productions,Viego's Despair,04SI055T1,Slow,NA,NA,Slow,None,,Spell,FALSE,4,Empires Of The Ascended,
Shadow Isles,,4,5,4,"The first time you slay a unit each round, I mark the Weakest enemy. 

Round End: Kill units with my mark.",I've seen you slay 2 units with my mark.,"Once there was a lonely man
Who split himself in twain
From one came two, born anew
Never alone again.",SIXMOREVODKA,Kindred,04SI005,Quick Attack,NA,NA,,Champion,,Unit,TRUE,4,Empires Of The Ascended,0
Shadow Isles,,0,5,0,"Kill a unit, then revive it.

Create a Kindred in your deck.",,"""This is only an interlude."" - Lamb",Kudos Productions,Kindred's Spirit Journey,04SI005T4,Fast,NA,NA,Fast,None,,Spell,FALSE,4,Empires Of The Ascended,
Shadow Isles,,5,5,5,"The first time you slay a unit each round, grant me +2|+2 and I mark the Weakest enemy. 

Round End: Kill units with my mark.",,"Death took the form of hunters 
None escape such as they
One cajoles with arrows and bow
One chases down its prey.",SIXMOREVODKA,Kindred,04SI005T1,Quick Attack,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,1
Shadow Isles,,0,5,0,"Kill a unit, then revive it.",,"""This is only an interlude."" - Lamb",Kudos Productions,Spirit Journey,04SI002,Fast,NA,NA,Fast,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Shadow Isles,,5,5,4,"Each round, the first time an ally dies, summon an Encroaching Mist.",I've seen allies with 20+ total power die.,"""There is something that deeply unsettles me about the young king. Something at his heart... a hunger that cannot be satisfied, a desire that goes unfulfilled."" - From the record of Nunyo Necrit of Camavor",SIXMOREVODKA,Viego ,04SI055,Fearsome,NA,NA,,Champion,Camavor,Unit,TRUE,4,Empires Of The Ascended,0
Shadow Isles,,6,5,5,"Each round, the first time an ally dies, summon an Encroaching Mist.
Round Start: Steal the strongest enemy this round. If it's a champion, kill it instead.",,"""It is obvious to me in hindsight that it was not Isolde's death that fueled Viego's delusions, nor his need for fulfillment, but simply that something he desperately wanted was denied him."" - From the record of Nunyo Necrit of Camavor",SIXMOREVODKA,Viego,04SI055T2,Fearsome,NA,NA,,None,Camavor,Unit,FALSE,4,Empires Of The Ascended,1
Shadow Isles,,0,5,0,Drain 2 from 2 enemies.,,"""I will take what I want, and dispense with what I don't."" - Viego",Kudos Productions,Withering Mist,04SI056,Slow,NA,NA,Slow,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Shadow Isles,,6,7,4,Play: Kill an ally to kill an enemy.,,"""As my time on this place comes to a close, I find myself pondering not my first death, but the second. Who will be the last soul to remember my name? And when they, too, fall to this earth... what will become of me?"" - Eminent Benefactor",Wild Blue Studios,The Etherfiend,04SI007,Fearsome,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,7,7,6,When I'm summoned or Round Start: Summon an Encroaching Mist.,,Maokai worked tirelessly to cultivate life in the Shadow Isles. The Mist's ambivalence makes its ironies no less cruel.,Kudos Productions,Invasive Hydravine,04SI053,Fearsome,NA,NA,,Epic,,Unit,TRUE,4,Empires Of The Ascended,
Shadow Isles,,0,3,0,Deal 2 to an enemy.,,"There is a little of fear in everything. It lays quietly at the heart of mystery. It is the spark of joy in awe and wonder. It grants life its purpose - death, its power. It is everything. It is nothing.",Kudos Productions,Darkness,05SI029,Slow,NA,NA,Slow,,,Spell,FALSE,5,Beyond The Bandlewood,
Shadow Isles,,3,3,3,"The first time you slay a unit with a spell, grant me +2|+1.",,"The Buhru and Sentinel philosophy align on a single crucial point: all things must end, and some must be made to end.",SIXMOREVODKA,Buhru Sentinal,05SI015,Fearsome,NA,NA,,Common,Sentinel,Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,3,3,2,"When I'm summoned, create a Darkness in hand if you don't have one.",,"""I can feel the sun no longer. Even so, I wield its memory--and that is enough.",SIXMOREVODKA,Solari Sentinal,05SI012,NA,NA,NA,,Common,"Solari, Sentinel",Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,0,4,0,Round Start: Create in hand a Fleeting copy of a non-Fleeting spell you cast last round.,,"The Blessed Isles forget. The Shadow Isles remember. The Shadow Isles forget. The Blessed Isles remember.
",Chris Kintner,Catalogue of Regrets,05SI014,Landmark,NA,NA,,Epic,,Landmark,TRUE,5,Beyond The Bandlewood,
Shadow Isles,Bandle City,1,4,3,"When I'm summoned, if you've played a created card or killed a unit with a spell this game, summon a Bass of Burden.",,"If Veigar needed help tipping the scales of justice, then none were better suited to the job than these two. They knew all of them. Except the mixolydian one.",Kudos Productions,Tenor of Terror,05BC096,Impact,NA,NA,,Rare,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,Bandle City,3,4,1,,,"""The show had already run into a number of mishaps by the third piece, when the larger of the two singers--I use the term loosely--either delved into the world of the true avant-garde, or choked on a hairball. I am, even at the time of writing, unsure which."" - Max Bliff, Gatekeeper",Kudos Productions,Bass of Burden,05BC096T1,Impact,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,
Shadow Isles,Bandle City,1,4,4,"When I'm summoned, create a Darkness in hand if you don't have one. Round Start: Grant your LoR Spell Slow Indicator.png Darkness everywhere 1 extra damage.",You've dealt 12+ damage with Darkness.,"""This world will fear me. It will wear my scars for all eternity. It will ache under the weight of my power. It will shudder under the shadow of my enormity!""
- Excerpt from Ch. 1 of ""How to be a Supervillain"", by Lord Veigar",SIXMOREVODKA,Veigar,05BC093,NA,NA,NA,,Champion,Yordle,Unit,TRUE,5,Beyond The Bandlewood,0
Shadow Isles,Bandle City,2,4,5,"When I'm summoned, create a Darkness in hand if you don't have one. Round Start: Grant your LoR Spell Slow Indicator.png Darkness everywhere 1 extra damage.
It can target anything.",,"""Aha. Muaha. Ahahaha. AHAHA. AHAHAHAHAHA! MUAHAHAHA! MUAHAHAHAHAHAHAHA!""
- Excerpt from Ch. 12 of ""How to be a Supervillain"", by Lord Veigar",SIXMOREVODKA,Grand Overseer Veigar,05BC093T2,NA,NA,NA,,None,Yordle,Unit,FALSE,5,Beyond The Bandlewood,1
Shadow Isles,Bandle City,0,5,0,"Stun an enemy, then stun all enemies with 2 or less Power.
Create a Veigar in your deck.",,"""Just... stay right there..."" - Veigar",Kudos Productions,Veigar's Event Horizon,05BC093T1,Fast,NA,NA,Fast,Common,,Spell,FALSE,5,Beyond The Bandlewood,
Shadow Isles,,3,5,4,"Each round, the first time you slay a unit with a spell, summon an Ephemeral Mistwraith.",,"The Black Mist traps its victims in endless cycles of self-imposed torment. Through the Mistcatchers, Tek and Kana give those souls a chance to break that cycle for themselves.",SIXMOREVODKA,Mistkeepers,05SI013,NA,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,4,5,4,When I'm summoned or Attack: Create a Darkness in hand if you don't have one. Your damage and kill spells accelerate to Fast.,I've seen you slay 3+ units with spells or an allied Lucian die.,"""To be a Sentinel is to fight. To lose yourself or to lose the ones you love. But more than that? It means to live. For yourself... and for the ones you love.""",SIXMOREVODKA,Senna,05SI009,Quick Attafck,NA,NA,,Champion,Sentinel,Unit,TRUE,5,Beyond The Bandlewood,0
Shadow Isles,,5,5,5,When I'm summoned or Attack: Create a Darkness in hand if you don't have one. Your damage and kill spells accelerate to Fast and cost 1 less.,,"""We were wrong. The Black Mist isn't heartless. It's not random. It has a goal. But that means we can track it. Means it can bleed.""",SIXMOREVODKA,Senna,05SI009T1,Quick Attafck,NA,NA,,None,Sentinel,Unit,FALSE,5,Beyond The Bandlewood,1
Shadow Isles,,4,6,5,"When I'm summoned, create a Darkness in hand if you don't have one. When you play your next Darkness this round, copy it targeting the enemy Nexus.",,"""You asked me, Senna, what brought me to this fight. I have lost nothing to the Mist, it does not threaten my home. It exists, and it should not. I am here to discover why. Do I need sentiment to join your cause?""",SIXMOREVODKA,Ixtali Sentinel,05SI008,Lifesteal,NA,NA,,Rare,Sentinel,Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,0,6,0,Drain 5 from a unit.,,"""Death is drawn to life."" - Senna",Kudos Productions,Piercing Darkness,05SI003,Slow,NA,NA,Slow,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,0,7,0,"Kill a unit and give all enemies -2|-0 this round.
Create a Senna in your deck.",,"""No shadow without light. No death without life."" - Senna",Kudos Productions,Senna's Dawning Shadow,05SI009T2,Slow,NA,NA,Slow,None,,Spell,FALSE,5,Beyond The Bandlewood,
Shadow Isles,,0,7,0,Kill a unit and give all enemies -2|-0 this round.,,"""No shadow without light. No death without life."" - Senna",Kudos Productions,Dawning Shadow,05SI016,Slow,NA,NA,Slow,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,7,8,6,"When I'm summoned, create a Darkness in hand if you don't have one. Your next Darkness this round costs 0 and gains ""I deal damage to all enemy targets.""",,"""Another nightmare?""
""Wasn't all bad. You weren't there.""
""Dolt. What was the bad part?""
""You weren't there.""",SIXMOREVODKA,Dess & Ada,05SI010,NA,NA,NA,,Epic,,Unit,TRUE,5,Beyond The Bandlewood,
Shadow Isles,,1,1,2,"The first time you slay a unit with a spell, grant me +2|+1.",,"What must the Mist see when it looks upon Maeve? Exuberance, confidence--irrepressible optimism. How it must long to snuff that taunting flame. For what can death fear, but life?",Wild Blue Studios,Burgeoning Sentinel,05SI011,Fearsome,NA,NA,,Common,Sentinel,Unit,TRUE,5,Beyond The Bandlewood,
