region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Ionia,,0,4,0,Transform a follower into a 1|1 Squirrel and Silence it this round. Create a Lulu in your deck.,,"""Adoribus!"" - Lulu",Kudos Productions,Lulu's Whimsy!,03IO002T5,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Ionia,,3,4,4,Strike: Double my Power.,,"His secret is acorn powder shakes, four times a day.",Dao Le,Swole Squirrel,03IO011,NA,NA,NA,,Rare,Fae,Unit,TRUE,3,Call Of The Mountain,
Ionia,,3,4,4,Play: Grant an ally Elusive.,,"""Shh! This way! We've gotta make a sharp left after the walking treehouse, then go straight past the talking flowers. Lu, you listening to me? Lu? Lu! LULU! Do. NOT. Feed them. Do not do that.""",Dao Le,Fae Guide,03IO003,NA,NA,NA,,Rare,Yordle,Unit,TRUE,3,Call Of The Mountain,
Ionia,,0,5,0,Recall an ally to summon an exact Ephemeral copy in its place. Reduce its cost to 0 this round.,,"""More
Know I got it,
So here you go,
You look like you could use some more.""
- Akali, 'MORE'",Kudos Productions,Go Get It,03IO022,Fast,NA,NA,Fast,Epic,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,0,10,0,Pick an ally. Recall ALL other units and landmarks.,,"""I walk my path alone."" - Solitary Monk",Kudos Productions,Singular Will,03IO019,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,0,0,0,Swap Irelia with an ally.,,"""Follow my lead!"" - Irelia",Kudos Productions,Bladesurge,04IO005T4,Burst,NA,NA,Burst,None,,Spell,FALSE,4,Empires Of The Ascended,
Ionia,,1,1,1,"When I'm summoned, grant me +1|+1 if an ally has Ephemeral.",,"""You are smoke—a whisper on the wind. Your fists must join with the dark like shade to shadow. Now... again!"" - Mistress Shi",Dao Le,Shadow Apprentice,04IO014,Elusive,NA,NA,,Common,Ninja,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,1,1,1,"When I'm Recalled, draw 1.",,"""Water is flexible, adaptive - it will take the form most needed in the moment, flowing forth or retreating from the shore."" - Ionian monk",Dao Le,Dancing Droplet,04IO015,Elusive,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,1,1,1,Obliterate me when I leave combat.,,"""Keep your skills sharp--it is not only the blade that strikes, but the hand behind it."" - Irelia",SIXMOREVODKA,Blade,04IO010,NA,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,
Ionia,,0,2,0,Recall an ally to create a Flawless Duet in hand.,,"""Our performance will be... unforgettable."" - Zinneia, Steel Crescendo",Kudos Productions,Lead and Follow,04IO011,Fast,NA,NA,Fast,Common,,Spell,TRUE,4,Empires Of The Ascended,
Ionia,,0,2,0,Blade Dance 2.,,"""There is no song more perfect than that of two voices entwined in harmony..."" - Blossoming Blade",Kudos Productions,Flawless Duet,04IO005T5,Slow,Fleeting,NA,Slow,None,,Spell,FALSE,4,Empires Of The Ascended,
Ionia,,2,2,1,Play: Blade Dance 1.,,"""What a shame, boys! All that power and just no rhythm to match it? We can't ALL be stars, I guess...!""",SIXMOREVODKA,Ribbon Dancer,04IO009,NA,NA,NA,,Rare,Dancer,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,0,2,0,Swap 2 allies.,,"""To dance is to move in harmony with the motions of all things."" - Zinneia, Steel Crescendo",Kudos Productions,Syncopation,04IO007,Burst,NA,NA,Burst,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Ionia,,3,3,2,"When I'm summoned or Round Start: If you have the attack token, create a Flawless Duet in hand.",14+ allies have attacked.,"""Once we studied art and beauty, and our hearts soared. But when they broke our walls and spilled our blood, we fell back down to earth...""",SIXMOREVODKA,Irelia,04IO005,Quick Attack,NA,NA,,Champion,Dancer,Unit,TRUE,4,Empires Of The Ascended,0
Ionia,,4,3,3,"When I'm summoned or Round Start: If you have the attack token, create a Flawless Duet in hand.
When allies attack, create a Bladesurge in hand.",,"""...Though our hearts are heavy, we are full of purpose, and return to dance once more.""",SIXMOREVODKA,Irelia,04IO005T2,Quick Attack,NA,NA,,None,Dancer,Unit,FALSE,4,Empires Of The Ascended,1
Ionia,,1,4,4,"Each round, once you've summoned 3 other allies, refill your spell mana and draw 1. ",,"For some, music is a shared refuge from hardship and violence. For others, music is resistance.",SIXMOREVODKA,Field Musicians,04IO001,Attune,NA,NA,,Epic,,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,2,4,6,"When you summon an ally, give me +2|+0 this round.",,"My dearest Kay,
They arrived this morning in a line of ships that broke the horizon and blotted out the sunrise. Their machines set fire to the Silver Plains, and now a thick smoke crawls through the summer air. We can stand by no longer. Rake or shovel, scythe or sword, today we must go to meet our destiny.
Know that I love you and our home more than I have words to write.
- Charred letter",SIXMOREVODKA,Coastal Defender,04IO006,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,0,4,0,"Recall a unit.
Blade Dance 1.",,"""Fall back! It's time for another to take center stage!"" - Zinneia, Steel Crescendo",Kudos Productions,Defiant Dance,04IO008,Slow,NA,NA,Slow,Common,,Spell,TRUE,4,Empires Of The Ascended,
Ionia,,4,5,3,Play: Blade Dance 2.,,"""There are those who think a flower is a fragile, delicate thing. They forget how much strength it takes to hold fast to the humble earth and inspire hope with every bloom.""
- Zinneia, Steel Crescendo",Kudos Productions,Blossoming Blade,04IO004,NA,NA,NA,,Common,Dancer,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,0,5,0,Recall each ally to summon a Living Shadow in its place.,,"""Let them strike at shadows, where their weapons will find no purchase."" - Zed",Kudos Productions,Shadows of the Past,04IO012,Fast,NA,NA,Fast,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Ionia,,5,6,6,"Play: Draw a Slow, Fast, or Burst spell.
Enlightened: I have Elusive.",,The strange and hauntingly beautiful sky-songs of the Cloud Drinkers kept some of the Black Mist at bay... but only for so long.,Kudos Productions,Scattered Pod,04IO020,Attune,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,0,7,0,"Pick an ally to attack alongside the Blades, then Blade Dance 3.
Create an Irelia in your deck.",,"Stop their retreat! The Noxians started this war, but we will end it."" - Irelia",Kudos Productions,Irelia's Vanguard's Edge,04IO005T1,Slow,NA,NA,Slow,None,,Spell,FALSE,4,Empires Of The Ascended,
Ionia,,0,7,0,"Pick an ally to attack alongside the Blades, then Blade Dance 3.
",,"Stop their retreat! The Noxians started this war, but we will end it."" - Irelia",Kudos Productions,Vanguard's Edge,04IO003,Slow,NA,NA,Slow,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Ionia,,8,7,6,"When I'm summoned, draw a Shen. Allies with Barrier have Double Attack.",,"""Just as we fight to protect the land, the land itself rises up to defend us. We draw strength from the earth's wrath and drive out our enemies. And so, balance remains."" - Ionian Priest",Kudos Productions,Sacred Protector,04IO013,NA,NA,NA,,Epic,,Unit,TRUE,4,Empires Of The Ascended,
Ionia,,3,8,5,"When you Blade Dance, I attack with the Blades.
Play: Blade Dance 1.",,"""Gather round, my darlings. Today our feet will glide 'cross the ground that nourished us, with the movements our families taught us. We are children of Ionia, and today we dance for art, for freedom, for each other!""",SIXMOREVODKA,"Zinneia, Steel Crescendo
",04IO002,Elusive,NA,NA,,Epic,Dancer,Unit,TRUE,4,Empires Of The Ascended,
