region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Piltover & Zaun,,1,5,5,"When I'm summoned, draw 1.

Then, if you've played at least 10 other cards with different names, grant me +4|+0. ",,Nothing could stop his escape from those simpering humans. Not even a little water...,SIXMOREVODKA,Subpurrsible,02PZ001,Elusive,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Piltover & Zaun,,2,5,4,"While I'm in play or in hand, grant me +1|+0 when you play another card (max +8|+0). ",I've struck for 10+ Damage.,"""Enforcer Vi, please! Think of the people! The collateral damage! The PAPERWORK FOR INJURY CLAIMS!"" - Insightful Investigator",SIXMOREVODKA,Vi,02PZ008,Challenger,Tough,NA,,Champion,,Unit,TRUE,2,Rising Tides,0
Piltover & Zaun,,10,5,5,"When I strike a unit while attacking, deal 5 to the enemy Nexus.",,"""So! Looks like your buddies are all tuckered out. You wanna tell me where you hid the hextech, or d'ya wanna make friends with the wall, too?""",SIXMOREVODKA,Vi,02PZ008T2,Challenger,Tough,NA,,None,,Unit,FALSE,2,Rising Tides,1
Piltover & Zaun,,5,6,6,"When you draw a card, give it Fleeting and create an exact copy of it in hand.",,"At age five, she made the world's first multi-frequency sonic knife. While not very practical (she mostly used it to slice sandwiches), it set her on her way to the Wardens' elite Armaments Department.",SIXMOREVODKA,Chief Mechanist Zevi,02PZ002,NA,NA,NA,,Epic,,Unit,TRUE,2,Rising Tides,
Piltover & Zaun,,0,0,0,"To play, discard 1.

Create 2 Daring Poros in hand.",,"Two downy shapes arced gracefully over the adoring crowd, leaving a cloud of fluff and the faint scent of baked goods in their wake.",Kudos Productions,Poro Cannon,03PZ018,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,Deal 1 to a unit. Create a Death Ray - Mk 2 in the top 3 cards of your deck.,,"""Today, I have successfully demonstrated that radiant energy can be focused into a single powerful beam! With the right improvements, this ray could be a tool of unmatched precision, but there is still much to do.""
- Viktor's design annotations",Max Grecke,Death Ray - Mk 1,03PZ004,Fast,NA,NA,Fast,Rare,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,"Deal 1 to a unit. Create a Death Ray - Mk 2 in the top 3 cards of your deck.

Create a Viktor in your deck.",,"""Today, I have successfully demonstrated that radiant energy can be focused into a single powerful beam! With the right improvements, this ray could be a tool of unmatched precision, but there is still much to do.""
- Viktor's design annotations",Max Grecke,Viktor's Death Ray - Mk 1,03PZ003T15,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,Grant Viktor a random keyword.,,"Humanity is destined to break free from the confines of flesh. We must become more. We must augment. We must evolve!"" - Viktor",Kudos Productions,Hex Core Upgrade,03PZ003T11,Slow,Fleeting,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,"Remove Fleeting from all cards in hand. When I'm discarded, draw 1 Fleeting.",,"""It's simple stuff, really. I replaced the steel frame with a more durable alloy I invented, and rerouted the circuitry away from the hinges to stop the systems from shorting out. Easy peasy."" - Chief Mechanist Zevi",Kudos Productions,Stress Testing,03PZ025,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,1,1,1,,,"""Alright! New arm! Always wanted one of those. What've we got next? Gravwheels for legs? Electrobelts? METAL TEETH? Actually, leave my face. I like my face.""",SIXMOREVODKA,Armed Gearhead,03PZ012,Augment,Quick Attack,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,1,0,Deal 1 to the enemy Nexus.,,"""If they do not choose to add metal to their bodies, I will deliver metal to them instead. That was a humorous remark. Ha.""
- Ballistic Bot",Kudos Productions,Ignition,03PZ016,Slow,Fleeting,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,2,2,3,"While in hand, I have a random keyword that changes each round. When I'm summoned, grant me this keyword.",,"It's not quite as cuddly as the real thing, but it IS just as cute.",Dao Le,Patched Porobot,03PZ019,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,1,2,3,Round Start: Create a Ignition in hand.,,"Subject requested that we keep only his mind intact, stating ""That's where I've stored all my grudges.""
- Augmentor's log, entry 1011",SIXMOREVODKA,Ballistic Bot,03PZ005,Augment,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,2,0,Deal 2 to a unit. Create a Death Ray - Mk 3 in the top 3 cards of your deck.,,"""Altered beam transmission medium, adjusted lenses to optimal focal distances, internal mirrors polished and positioned. Intensity increased tenfold. But it must improve. I MUST IMPROVE!""
- Viktor's design annotations",Max Grecke,Death Ray - Mk 2,03PZ004T1,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,2,0,"Create a Armed Gearhead, Ballistic Bot, or Nyandroid in hand.",,"""Rationality and choice separate humanity from its base animal instincts."" - Viktor",Kudos Productions,Calculated Creations,03PZ014,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,2,0,Pick a follower. Create a copy of it in hand with +1|+1.,,"""Self-improvement is a game where you are the hero and the villain. You will struggle. You may even think you've won. But in the end, you will always be left standing in your own way."" - Mechanized Mimic",Kudos Productions,Iterative Improvement,03PZ013,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,3,0,Deal 3 to a unit.,,"""The beam melts flesh and metal alike with exceptional speed! I have since eagerly integrated it onto my machine body. To see, feel, and dissect the world with such CLARITY... This is the great potential of the human mind unburdened by flesh! A truly glorious evolution!"" 
- Viktor's design annotations",Max Grecke,Death Ray - Mk 3,03PZ004T2,Fast,NA,NA,Fast,None,,Spell,FALSE,3,Call Of The Mountain,
Piltover & Zaun,,0,3,0,Round Start: ALL players draw 1.,,"""Let them say what they will about my methods. They cannot deny progress--the light of my knowledge is shining like a beacon through the darkness of ignorance!"" - Viktor",SIXMOREVODKA,Hexcore Foundry,03PZ020,Landmark,NA,NA,,Rare,,Landmark,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,1,3,3,,,"""I clawed my way through years of Piltovan academia only to have my technologies deemed 'too dangerous' and my very presence dismissed as 'too cute'! Meow to Zaun, where I know at least one great mind shares my ambitions...""",SIXMOREVODKA,Nyandroid,03PZ002,Augment,Elusive,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,2,4,4,When I'm summoned or Round Start: Create a Hex Core Upgrade in hand.,You've played 7+ created cards.,"""Zaun, you have seen your share of tragedies, and the time has come for change. And, as with all great advancements, it must start within you.""",SIXMOREVODKA,Viktor,03PZ003,Augment,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Piltover & Zaun,,3,4,5,"Your created cards cost 1 less.

When I'm summoned or Round Start: Create a Hex Core Upgrade in hand.",,"""Ah, Piltover. As a boy, I looked up to you, the shining 'City of Progress'. But as a man, I see its corrupt foundations, built atop the suffering of our home, Zaun. Today, we herald a new era of Zaunite innovation--and you will be the first to witness our rise!""",SIXMOREVODKA,Viktor,03PZ003T1,Augment,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Piltover & Zaun,,0,4,0,Deal 3 to anything or destroy a landmark.,,"""This ray of light will guide our march to Piltover. Nothing will stand in the way of our Glorious Evolution!"" - Viktor",Kudos Productions,Aftershock,03PZ011,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,5,0,Round Start: Discard your hand. Create 3 random cards in hand and grant them Fleeting.,,"The inventions of Professor Cecil B. Heimerdinger made him famous, but it was his animated lectures and notoriously unpredictable classroom demonstrations that earned him a lasting impression on Piltover's brightest minds.",SIXMOREVODKA,The University of Piltover,03PZ001,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,3,5,4,Attack: Grant me all keywords on allies.,,"""I'm just like you, only better.""",SIXMOREVODKA,Mechanized Mimic,03PZ010,Augment,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,5,0,"Deal 1 to a unit. Summon a random 1 cost follower. While I'm in hand, increase both by 1 when you play a 3 cost card.",,"""...and in one, two, and THREE!!! Oh. Oh, my word... Yet another unforeseen outcome?!"" - Heimerdinger",Kudos Productions,Tri-beam Improbulator,03PZ017,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,8,0,"Grow all allies' Power and Health to the highest Power or Health among allies.

Grant all allies allied keywords.",,"""I know I know
You want some more
If you ready let’s go
Giving it all""
- Seraphine, 'MORE'",Kudos Productions,Give It All,03PZ022,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,0,0,"To play, spend all your mana. Summon random Turrets whose total cost equals the mana spent.",,"""Not enough resources?! I built my first mechanized contraption with discarded clockwork parts and a rusted thermal capacitor. One must do what one can with what one has!"" - Heimerdinger",Kudos Productions,Production Surge,04PZ014,Slow,NA,NA,Slow,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,0,0,0,Deal 1 to enemies and the enemy Nexus.,,"It takes a lot to upset a group of chirean, but when they get mad, everyone's gonna know about it.",Kudos Productions,Circuit Breaker,04PZ005T2,Skill,NA,NA,Skill,None,,Ability,FALSE,4,Empires Of The Ascended,
Piltover & Zaun,,0,0,0,Swap my Attack and Health with that of another unit.,,"""Dealer's choice!"" - Defective Swapbot",Kudos Productions,Swapbot's Swap,04PZ020T1,Skill,NA,NA,Skill,None,,Ability,FALSE,4,Empires Of The Ascended,
Piltover & Zaun,,0,1,0,"For the rest of the game, the first time you play a follower each round, pick 1 of 3 followers with the same cost to transform it into.",,"""We're playing by MY rules."" - Ekko",Kudos Productions,Concurrent Timelines,04PZ010,Slow,NA,NA,Slow,Epic,,Spell,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,1,1,3,"If you see me in a Prediction, summon me.",,"""Ahh, Shomi's a GENIUS with that hoverboard. I once saw them switch a sumpgrinder into a bottomboard backslide, then catch air with a three-point triple dip! Or something. Look, the point is, they're awesome, okay?"" -Practical Perfectionist",Dao Le,Dropboarder,04PZ004,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,2,1,1,"When I'm summoned, create a Hexite Crystal in the bottom 10 cards of your deck.",,"""BUT MY PLAAAANNN--MEEEOOOOOW!""",Dao Le,Fallen Feline,04PZ002,NA,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,1,1,3,"When you summon a Tech, we share keywords.",,"""Ah yes! The Adaptatron 3000! Adaptable, inventive, AND quite the looker! If the fellow could speak, I'm sure we'd have MUCH to share with each other."" - Heimerdinger",Kudos Productions,Adaptatron 3000,"04PZ015
",NA,NA,NA,,Epic,Tech,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,0,2,0,"Draw 1.
Create a Parallel Convergence in your deck.
Create an Ekko in your deck.",,"""Splitting the timelines..."" - Ekko",Kudos Productions,Ekko's Called Shot,04PZ001T2,Slow,NA,NA,Slow,None,,Spell,FALSE,4,Empires Of The Ascended,
Piltover & Zaun,,0,2,0,"Draw 1.
Create a Parallel Convergence in your deck.",,"""Splitting the timelines..."" - Ekko",Kudos Productions,Called Shot,04PZ011,Slow,NA,NA,Slow,Epic,,Spell,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,0,2,0,"Predict, then draw 1.",,"""The future's what I make it..."" - Ekko",Kudos Productions,Time Trick,04PZ007,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,0,2,0,"
If you see me in a Prediction, draw me.
Deal 2 to enemies and the enemy Nexus.",,"""Strange how such a small thing could change the world so fundamentally. Strange, too, how that cat seems so intent on getting his paws on a sample. I suspect he enjoys the way light bounces through the crystal!"" - Hextech researcher",Kudos Productions,Hexite Crystal,04PZ002T1,NA,NA,NA,Fast,None,,Spell,FALSE,4,Empires Of The Ascended,
Piltover & Zaun,,3,2,1,"When I'm summoned, create a Flame Chompers! in hand.",,"Jinx had a more conventional supplier once, but the two of them had a small falling out. By which we mean, the supplier fell out of a window. By which we mean, the supplier was blown out of a window. By Jinx.",Kudos Productions,Boom Baboon,04PZ016,NA,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,1,2,2,"When you summon another Chirean Sumpworker, Obliterate me and transform allied Chirean Sumpworkers everywhere into Sumpworks Posses.",,"The first Zaunite miners to discover the chirean thought them timid, simple creatures. But as the years passed, and as they grew comfortable with humans, they slowly revealed their close societal bonds, and their seemingly native understanding of technology.",Dao Le,Chirean Sumpworker,04PZ005,Elusive,NA,NA,,Common,,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,4,2,2,Attack: Deal 1 to enemies and the enemy Nexus.,,"""They're sweet enough on their own, sure, but get a bunch of 'em together, and before you know it, they've built some madcap machine and are off knockin' down some part of the Lanes."" - Zaunite machinist",Dao Le,Sumpworks Posse,04PZ005T1,Elusive,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,
Piltover & Zaun,,0,2,0,"To play, discard 1.
Deal 1 to an enemy or the enemy Nexus, then deal 1 to another.",,"""Look out!"" - Ekko",Kudos Productions,Timewinder,04PZ003,Fast,NA,NA,Fast,Common,,Spell,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,0,3,0,"Revive all allies that died this round, then Rally.",,"""Once more, for the first time."" - Ekko",Kudos Productions,Chronobreak,04PZ001T4,Slow,NA,NA,Slow,None,,Spell,FALSE,4,Empires Of The Ascended,
Piltover & Zaun,,4,3,2,Play: Predict. Create 3 copies of the chosen card in your deck.,,"""Kay's awesome. She's got that whole 'practice makes perfect' mentality, you know? And boyyy does she practice."" - Shomi",Dao Le,Practical Perfectionist,04PZ012,NA,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,3,3,4,"When I'm summoned, create a random Elnuk in the top 6 cards of your deck.",,"""OKAY, LITTLE BUDDY, YOU JUST SIT STILL WHILE I FLIP THIS SWITCHAROO OVER HEEERE AND BOOM! HA! ELNUKS FOREVER! We're totally gonna need more grass. And room."" - Practical Perfectionist",Dao Le,Volunteer Elnuk,04PZ013,NA,NA,NA,,Rare,Elnuk,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,4,4,2,Strike: Create a Fleeting Time Trick in hand.,"You've Predicted 4+ times. When I level up, create 3 Chronobreaks in your deck.","It's not about how much time you have, it's about how you spend it.",SIXMOREVODKA,Ekko,"04PZ001",Quick Attack,NA,NA,,Champion,,Unit,TRUE,4,Empires Of The Ascended,0
Piltover & Zaun,,5,4,3,Strike: Create a Fleeting 0 cost Time Trick in hand.,,"Ekko can't fix everyone's mistakes, but that'll never stop him from trying again, and again, and again, and...",SIXMOREVODKA,Ekko,04PZ001T3,Quick Attack,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,1
Piltover & Zaun,,0,4,0,Start a free attack with an exact Keyword Ephemeral.svg Ephemeral copy of each ally.,,"""Converging!"" - Ekko",Kudos Productions,Parallel Convergence,04PZ011T1,Slow,NA,NA,Slow,None,,Spell,FALSE,4,Empires Of The Ascended,
Piltover & Zaun,,4,4,3,Play: Swap my stats with another unit.,,"""A new slotbot? Didn't they shut down the plant that made these years ago?""
""I thought so. Something about 'rolling bombs' and 'unintended conflagration'.""
""Huh.""
""...Wanna play?""
""Absolutely yes.""
- Zaunite patrons",Kudos Productions,Defective Swapbot,04PZ020,NA,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,0,10,0,"Your cards have -1 cost,  Augment, are created by Glorious Evolution, and are now Tech.",,"""Progress is everything. I will bring the future to this city, whether it is ready or not."" - Viktor",Kudos Productions,Glorious Evolution,04PZ017,Slow,NA,NA,Slow,Epic,,Spell,TRUE,4,Empires Of The Ascended,
Piltover & Zaun,,0,0,0,Deal 1 damage to a random ally.,,"""Boom."" - Caitlyn",Kudos Productions,Flashbomb Trap,05PZ008,Trap,NA,NA,,None,,Trap,FALSE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,0,0, Play: Plant 5 Flashbomb Traps randomly in the top 5 cards of the enemy deck.,,"""Watch your step..."" - Corina Veraza",Kudos Productions,Beguiling Blossom,05PZ014T1,Skill,NA,NA,,None,,Ability,FALSE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,0,0,Play: Activate the effects of all traps in the top 5 cards of the enemy deck.,,"""Right where I want you."" - Corina Veraza",Kudos Productions,Volatile Bloom,05PZ014T2,Skill,NA,NA,,None,,Ability,FALSE,5,Beyond The Bandlewood,
Piltover & Zaun,,2,1,1,Last Breath: Create a copy of me in the enemy deck with 2 Poison Puffcaps attached.,,"The stink of a whump in the height of puffcap season is unlike any other. Imagine an open sewer full of week-old fish and rotten eggs, and you're halfway there.",Kudos Productions,Stinky Whump,05PZ035,Last Breath,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,2,0,Plant 2 Flashbomb Traps randomly in the top 10 cards of the enemy deck.,,"""On my signal."" - Caitlyn",Kudos Productions,Advanced Intel,05PZ010,Burst,NA,NA,Burst,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,2,0,"Give an ally +2|+0 this round. If you've added 2+ cards to your hand this round, give it Elusive this round.",,"""We'll surround the location while using smokespinners to mask our movements..."" - Caitlyn",Kudos Productions,Ambush,05PZ020,Burst,NA,NA,,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,2,2,1, Nexus Strike: Plant 2 Flashbomb Traps randomly in the top 10 cards of the enemy deck.,,"Zayne Asako, like all Zaunite kids, had to grow up fast on those violent and dark understreets. After losing his brother to yet another senseless gang crime, he committed himself to Piltover enforcement, hoping reason and law would make his home finally safe.",SIXMOREVODKA,Sting Officer,05PZ009,Elusive,NA,NA,,Common,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,3,3,3,Strike: Plant 2 Flashbomb Traps randomly in the top 10 cards in the enemy deck.,5 of your traps have been activated.,"Caitlyn was always a dogged and thorough investigator, a quality that helped propel her fast through the ranks of Piltover enforcement. But when a case concerning a certain 'C' came along, one that countless other enforcers had abandoned, it seemed almost as though Caitlyn had finally met her match. Almost.",SIXMOREVODKA,Caitlyn,05PZ006,Quick Attack,NA,NA,,Champion,,Unit,TRUE,5,Beyond The Bandlewood,0
Piltover & Zaun,,4,3,4, Strike: Plant 4 Flashbomb Traps randomly in the top 10 cards in the enemy deck and deal damage to the enemy Nexus equal to the number of your traps activated this round.,,"She burst in, leveled her rifle at the culprit, and looked down the scope. There, smiling through the looking glass, was a familiar face.",SIXMOREVODKA,Caitlyn,05PZ006T2,Quick Attack,NA,NA,,None,,Unit,FALSE,5,Beyond The Bandlewood,1
Piltover & Zaun,,0,3,0,"Deal 2 to a unit and plant 2 LoR Flashbomb Traps randomly in the top 10 cards of the enemy deck.
Create a Caitlyn in your deck.",,"""Here's MY calling card."" - Caitlyn",Kudos Productions,Caitlyn's Piltover Peacemaker,05PZ006T1,Fast,NA,NA,Fast,None,,Spell,FALSE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,3,0,ALL players draw 2.,,"""This a popular case, you know. Just had a chap in here earlier looking at it. Enjoy!"" - Station Archivist
",Kudos Productions,Insider Knowledge,05PZ002,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,3,0,Deal 2 to a unit and plant 2 Flashbomb Traps randomly in the top 10 cards of the enemy deck.,,"""Here's MY calling card."" - Caitlyn",Kudos Productions,Piltover Peacemaker,05PZ013,Fast,NA,NA,Fast,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,3,3,3,Play: Pick a spell in the top 5 cards of your deck and create an exact Fleeting copy in hand.,,Detectives are nothing without leads. An archivist's job is to collect every scrap of intel and create new possibilities where none previously existed.,SIXMOREVODKA,Station Archivist,05PZ012,NA,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,3,0,"Deal 2 to a unit. If you've added 2+ cards to your hand this round, deal 3 to it instead.",,"""Better let 'em air out a minute. Greenies can't take the smell. But lemme tells ya... once you're accustomed, nothin' like it!"" - Puffcap Peddler",Kudos Productions,Sump Fumes,05PZ017,Fast,NA,NA,,Common,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,Bandle City,2,4,3,"When I’m summoned, ALL players draw 1, then your opponent discards their highest cost card.",,"""Worst. Trip. Ever."" - Elle",Kudos Productions,Aloof Traveler,05BC152,NA,NA,NA,,Common,Yordle,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,3,4,4,"Whenever your opponent draws, plant 1 Flashbomb Trap randomly in the top 10 cards in the enemy deck.",,"""Officer was witnessed pursuing suspect at a high speed into a trap of her own making. Following the arrest, officer proceeded to submit her own speeding citation and fine, claiming (somewhat dramatically) 'Justice is a two-way street.'""
- Excerpt from a Warden beat report",SIXMOREVODKA,Justice Rider,05PZ015,NA,NA,NA,,Epic,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,5,0,"Place an enemy follower into the enemy deck, then your opponent draws 1.",,The grand city of Piltover is home to some of the finest minds in Runeterra. Piltover's jails are also home to some of the finest minds in Runeterra.,Kudos Productions,Coup de Grace,05PZ016,Fast,NA,NA,Fast,Rare,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,5,0,Pick a player to discard their lowest cost card to draw 3.,,"""Everything has a cost."" - Corina Veraza",Kudos Productions,Most Wanted,05PZ019,Slow,NA,NA,Slow,Epic,,Spell,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,5,0,"
When I’m summoned, create a Most Wanted in hand.",,"From unloading silently into the street to prepping the ram, setup didn't take long. It was just a matter of waiting on Caitlyn's cue.",SIXMOREVODKA,Officer Squad,05PZ004,NA,NA,NA,,Rare,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,,5,6,5,Play: Plant 5 Flashbomb Traps randomly or activate the effects of all traps in the top 5 cards of the enemy deck.,,"Corina smiled as the Piltover Wardens burst down her door, as they trampled her precious flowers underfoot, as they sent up clouds of toxic pollen. All as planned.",SIXMOREVODKA,"Corina, Mastermind",05PZ014,NA,NA,NA,,Epic,,Unit,TRUE,5,Beyond The Bandlewood,
Piltover & Zaun,Bandle City,5,7,4,"When I'm summoned, if you've dealt damage to the enemy Nexus 4+ times, grant me Impact 4 times.",,"Chewy outside, tough and gritty center.",Kudos Productions,Furious Faefolk,05BC148,Quick Attack,NA,NA,,Common,Fae,Unit,FALSE,5,Beyond The Bandlewood,
Piltover & Zaun,,0,0,0,Deal 1 to the enemy Nexus.,,"""First, the investment. Then, the dividend."" - Albus Ferros",Kudos Productions,Ferros' Dividend,05PZ031T1,Skill,NA,NA,Fast,None,,Ability,FALSE,6,Path of Champions,
Piltover & Zaun,,2,1,1,Strike: Refill one spell mana.,,"""Takes two things to get an idea off the page and into your hands. Funding's one half of the equation, the other's a good forge. And it's not just the tools or the hardware in the forge; if your chief doesn't have what it takes to run things, well, your idea's staying on paper."" - Jayce",Kudos Productions,Forge Chief,05PZ025,NA,NA,NA,,Common,,Unit,TRUE,6,Path of Champions,
Piltover & Zaun,,2,2,2,Play: Manifest a 6+ cost spell from your regions.,,"""About the only good part of Ferros financing my work was getting to team up with Reggie. Not only is the man one of the most competent people I've ever worked with, he's a heck of a guy, too."" - Excerpt from Jayce's journal",Kudos Productions,Ferros Financier,05PZ024,NA,NA,NA,,Common,Ferros,Unit,TRUE,6,Path of Champions,
Piltover & Zaun,,3,3,3,,,"""Yeah so I've been 'elping Jayce an' them lot 'tinker around with this new thing. Powerformative technology, we call it. Truth be told, Jayce said I'll be listed as co-inventor once the documentation's done! Them bigwigs know where the real smarts is, eh?""",Envar Studio,Forge Worker,05PZ023,NA,NA,NA,,None,,Unit,FALSE,6,Path of Champions,
Piltover & Zaun,,0,3,0,"When I am summoned, summon a Forge Worker.
When you cast a 6+ cost spell, destroy me and refill your spell mana.",,"If Piltover is a city driven by invention, then its forges are its engines.",Kudos Productions,The Forge Of Tomorrow,05PZ021,Landmark,NA,NA,,Rare,,Landmark,,6,Path of Champions,
Piltover & Zaun,,3,3,2,Grant Tech allies everywhere +1|+1 once you've cast a 6+ cost spell this game.,,"The Hextech Handler was initially constructed to transport raw materials through Piltover, but as time went on, the locals apparently developed a soft spot for him. Jayce's forge crew nicknamed him Nugget, a Piltovan lord reportedly donated a hat, and passing kids now adorn him with whatever they have to hand.",Kudos Productions,Hextech Handler,05PZ029,Quick Attack,NA,NA,,Rare,Tech,Unit,TRUE,6,Path of Champions,
Piltover & Zaun,,2,4,4,Grant me +2|+0 once you've cast a 6+ cost spell this game.,,"""The people of this city worship at the feet of 'intelligence'. But what good is the greatest mind without the means to express itself? No. I will show Piltover true greatness. It will tower over them. It will blot out the sun. And it will carry my name.""  - Albus Ferros",Kudos Productions,Ferros Skycruiser,05PZ028,Elusive,NA,NA,,Common,Ferros,Unit,TRUE,6,Path of Champions,
Piltover & Zaun,,4,4,4,Play: Grant me Quick Attack or Challenger.,"You've cast two 6+ cost spells. When I level up, create an  Acceleration Gate in hand.","""So, Rosa, as you know, this powerformative tech promises to change the world.""
""Truly groundbreaking work, Jayce. The way those coinhiberators splice together. It's breathtaking.""
""It sure is. All Axel's idea, too! Right, my good man?""
""Well, you know me, mate. Don't like to brag...""",Kudos Productions,Jayce,05PZ022,Quick Attack,Challenger,NA,,Champion,,Unit,TRUE,6,Path of Champions,0
Piltover & Zaun,,5,4,5,"Play: Grant me Keyword Quick Attack.svg Quick Attack or Keyword Challenger.png Challenger. Each round, the first time you cast a 6+ cost spell, cast it again on the same targets.",,"""Cannon's primed, and hammer's engaged. This is going to be one for the history books, folks.""",Kudos Productions,Jayce,05PZ022T1,Quick Attack,Challenger,NA,,Champion,,Unit,FALSE,6,Path of Champions,1
Piltover & Zaun,,0,6,0,Summon 2 Forge Workers.,,"""Shift Change!"" - Forge Chief",Kudos Productions,Assembly Line,05PZ026,Slow,NA,NA,Slow,Common,,Spell,TRUE,6,Path of Champions,
Piltover & Zaun,,0,6,0,"When you draw or create me in hand or each Round Start: while I'm in your hand, transform me into a random 6+ cost spell.",,"""...configuring hextech into a stable state was the most difficult hurdle I faced. Most nights, it felt like the crystals and hexite were actively conspiring to trip me up, and it was only through extensive trial and error that I was able to get the component parts working in harmony..."" -  Excerpt from Jayce's journal",Kudos Productions,Hextech Anomaly,"05PZ030
",Focus,NA,NA,Focus,Rare,,Spell,TRUE,6,Path of Champions,
Piltover & Zaun,,0,6,0,"Give your allies +2|+0 and Quick Attack this round. If they already have it or Double Attack, give them a random keyword instead.",,"""Gate is a go."" - Jayce

",Kudos Productions,Acceleration Gate,05PZ022T3,Slow,Quick Attack,Double Attack,,None,,Spell,FALSE,6,Path of Champions,
Piltover & Zaun,,0,6,0,"Deal 3 to an enemy or the enemy Nexus, and 3 to another.",,"""Firing!"" - Jayce",Kudos Productions,Jayce's Shock Blast,05PZ022T2,Slow,NA,NA,,None,,Spell,FALSE,6,Path of Champions,
