region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Freljord,,5,5,6,"When I'm summoned, create an Ice Pillar in hand.

Attack: Grant me +1|+0 for each 8+ cost card you Behold.",,"The Avarosans refused. Trundle gestured, and, like an avalanche, the trolls descended with such momentum that it carried them on for miles afterward, deep into the Avarosan tribelands, battering and breaking everything in their path without reserve.",SIXMOREVODKA,Trundle,03FR006T2,Overwhelm,Regeneration,NA,,None,Troll,Unit,FALSE,3,Call Of The Mountain,1
Freljord,,0,6,0,"Round Start: Create in hand a random level 2 champion that's not in your hand, deck, or play.",,"Heroes come to the bridge, called to it by something from the unknown. They brave its bitter cold and crumbling deck to see what lies beyond--victory, or death.",SIXMOREVODKA,The Howling Abyss,03FR009,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Freljord,,5,6,5,"Play: If you Behold an 8+ cost card, grant an ally Overwhelm and Regeneration.",,"It is said that very few trolls are taught the chants of the Old Ones, and that those who know them can call on their forebears to imbue their brethren with exceptional strength.",Kudos Productions,Augur of the Old Ones,03FR017,Overwhelm,Regeneration,NA,,Rare,Troll,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,7,0,"Pick a unit in your hand to reveal. Heal your Nexus equal to its Power.

Enlightened: Reduce its cost to 0.",,"""Fully grown trolls have thick hides and dense bones that heal quickly, making them terrible, tenacious foes. Cut them down quickly, lest they recover to fight again another day."" - Avarosan Marksman",Kudos Productions,Revitalizing Roar,03FR004,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,8,8,8,Play: Obliterate ALL landmarks or deal 2 to ALL other units.,,"""There was no time to gather our things or warn the others. We could only run for the forest and watch as it leveled our homes."" - Avarosan Hearthguard",Grafit Studio,It That Stares,03FR003,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,8,0,"Give ALL units -3|-0 this round. Deal 3 to ALL units.

Create a Trundle in your deck.",,"""Bury 'em alive!"" - Trundle",Kudos Productions,Trundle's Icequake,03FR006T3,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Freljord,,0,8,6,"Play: Refill 8 mana.

Play and Round Start: Give the strongest enemy Vulnerable this round.",,"""Haha! You didn't see that coming!"" - Trundle",Kudos Productions,Ice Pillar,03FR006T1,Vulnerable,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,
Freljord,,0,8,0,Give ALL units -3|-0 this round. Deal 3 to ALL units.,,"""Bury 'em alive!"" - Trundle",Kudos Productions,Icequake ,03FR008,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,7,8,7,,,"They felt it before they heard it, the ground trembling beneath their feet, but it quickly became audible, like distant thunder drawing closer.
Meyrick lifted his head, eyes wide, listening.
""What is it?"" Anya whispered urgently, drawing her bow, but Meyrick was already sprinting back toward the path. 
""RUN!""",MAR Studio,Uzgar the Ancient,03FR011,Challenger,Regeneration,NA,,Rare,Troll,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,8,0,"Get 2 empty mana gems.

For the top 4 cards in your deck, draw each card that costs 8+. Then place the rest into your deck.",,"For generations, Avarosan settlers heard strange, inexplicable sounds within the tumult of winter storms. Eventually, when they ventured much farther north, they finally discovered the source--ancient troll monoliths whispering in long-lost tongues as the wind swept through their yawning maws.",Kudos Productions,Voices of the Old Ones,03FR019,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,0,12,0,"Summon 2 different, random champions from your hand and deck. Grow their stats up to 10|10.",,"""We got it all in our hands now
So can you handle what we're all about?""
- Ahri, 'POP/STARS'",Kudos Productions,Feel The Rush,03FR022,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,0,0,0,Countdown 2: Summon an exact copy of the Obliterated unit I replaced.,,"""Our lady will bury this world and all you know in ice."" - Draklorn Inquisitor ",Kudos Productions,Frozen Tomb,04FR007T1,Landmark,NA,NA,,None,,Landmark,FALSE,4,Empires Of The Ascended,
Freljord,,0,1,0,Countdown 8: Summon a Frostguard Thrall.,,"Certainly, there were enough half-witted warriors within the ranks of Trundle's disorderly army to use as front-line fodder, but Lissandra desired something much more loyal, something that served her, and her alone...",Kudos Productions,Frozen Thrall,04FR001,Landmark,NA,NA,,Common,,Landmark,TRUE,4,Empires Of The Ascended,
Freljord,,0,1,0,"Create a Fleeting Flash Freeze, Fury of the North, or Entomb in hand.",,"The Freljordian sisters Avarosa, Serylda, and Lissandra bore tremendous power, though chose to wield it in different ways - each one distinctly merciful, martial, or malicious.",Kudos Productions,Three Sisters,04FR010,Burst,NA,NA,Burst,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,1,1,1,,,"The young wolves were the most nervous, but were quickly emboldened as they saw their mother lunge for the boar's throat, icy fangs flashing.",Kudos Productions,Rimefang Pack,04FR019T1,Overwhelm,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,
Freljord,,0,2,0,"Grant the top ally in your deck +2|+2.

Enlightened: Instead, grant all allies in your deck +2|+2.",,The Freljord's unrelenting cold and punishing storms kill most who enter its barren lands. But those who survive find within themselves an inner strength that spurs them onward through the rest of their lives.,Kudos Productions,Ancestral Boon,04FR017,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,0,3,0,"Grant an ally +1|+2.

Plunder: Grant +2|+4 instead.",,"""You Avarosans only grow weak and plump in your fertile fields. So rest tonight, you pitiful weaklings, and while you dream of tomorrow's bounty, we will take it."" - Scarmother Vrynna",Kudos Productions,Spoils of War,04FR016,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,2,3,3,"When I'm summoned, summon a Frozen Thrall.","You've summoned 2+ allies that cost 8+. When I level up, create a Watcher in hand.","""The Watchers lurk just beyond these walls, suspended in ice, frozen in time... and while they wait, I have plans that must be set in motion...""",SIXMOREVODKA,Lissandra,04FR005,Tough,NA,NA,,Champion,Frostguard,Unit,TRUE,4,Empires Of The Ascended,0
Freljord,,3,3,4,"Your Nexus is Tough.

When I'm summoned, summon a Frozen Thrall.

Round Start: Create a Fleeting 0 cost Ice Shard in hand.",,"Few know what Lissandra sacrificed in order to gain power, her ambitions too great to be stymied by mortal trappings.",SIXMOREVODKA,Lissandra,04FR005T1,Tough,NA,NA,,None,Frostguard,Unit,FALSE,4,Empires Of The Ascended,1
Freljord,,0,3,0,Deal 1 to EVERYTHING.,,"""I will bury the world in ice."" - Lissandra",Kudos Productions,Ice Shard,04FR009,Fast,NA,NA,Fast,Common,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,0,4,0,"When I'm summoned, heal your Nexus 4.

Countdown 1: Deal 2 to EVERYTHING.",,"Bizarre forms made of dark ice sprout from every surface along the ravine, their outward-facing spikes deterring any would-be intruders.",Kudos Productions,Blighted Ravine,04FR014,Landmark,NA,NA,,Rare,,Landmark,TRUE,4,Empires Of The Ascended,
Freljord,,2,4,5,"When I'm summoned, grant all ally Poros a random keyword.",,"There is one figure said to be legendary to all porokind. It is said that, as he travels, he bestows his deserving furry friends with all manner of magical forged gifts.",Dao Le,Fabled Poro,04FR015,NA,NA,NA,,Rare,Poro,Unit,TRUE,4,Empires Of The Ascended,
Freljord,,0,4,0,"Frostbite an enemy.
Summon 1 Frozen Thrall.",,"""The cold elicits many reactions. Let us find out yours."" - Lissandra",Kudos Productions,Succumb to the Cold,04FR011,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,4,5,5,"When I'm summoned, summon a Frozen Thrall.

Round End: If the Countdown of any of your Frozen Thralls is 4 or less, advance them to 0.",,"""My lady appears to me in dreams, her voice near a whisper. 'Follow,' she bids me. This command I dare not disobey.""",Kudos Productions,Draklorn Inquisitor,04FR006,NA,NA,NA,,Epic,Frostguard,Unit,TRUE,4,Empires Of The Ascended,
Freljord,,0,5,0,Get an empty mana gem and grant an ally +0|+2.,,"""Beware the ice... and more importantly... beware what lies within!"" - Scrawled on a Freljord inn wall",Kudos Productions,Cold Resistance,04FR013,Burst,NA,NA,Burst,Common,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,0,5,0,"Obliterate a unit and summon a Frozen Tomb in its place.

Create a Lissandra in your deck.",,"""Kneel, or freeze."" - Lissandra",Kudos Productions,Lissandra's Entomb,04FR005T2,Fast,NA,NA,Fast,None,,Spell,FALSE,4,Empires Of The Ascended,
Freljord,,0,5,0,Obliterate a unit and summon an Frozen Tomb in its place.,,"""Kneel, or freeze."" - Lissandra",Kudos Productions,Entomb,04FR007,Fast,NA,NA,Fast,Rare,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,5,6,5,"When I'm summoned, summon a Rimefang Pack. Grant it +1|+1 for each time you have Frostbitten enemies this game.",,"The rimefang wolves circled the drüvask, crouched low, wary. The stench of death clung tightly to it, pungent and overwhelming.",Kudos Productions,Rimefang Denmother,04FR019,NA,NA,NA,,Rare,,Unit,TRUE,4,Empires Of The Ascended,
Freljord,,8,8,8,,,"Freed from its icy tomb, the corrupted troll knew one thing, and one thing only - it must do as its dark mistress commanded.",Kudos Productions,Frostguard Thrall,04FR001T1,Overwhelm,NA,NA,,None,Frostguard,Unit,FALSE,4,Empires Of The Ascended,
Freljord,,5,8,5,"Round Start: If you have 2+ Yetis, summon me from hand and create a copy of me in your deck.
Play: Draw a Yeti.",,"""...and they're sneaky, too! Last time I was out there, I had found shelter in a cave, only to find yearlings in there, fast asleep. Tried to keep my distance, but then one of the big 'uns returned, tall as a mountain, and covered in ice! Now you listen to me, because..."" - Babbling Bjerg",Kudos Productions,Abominable Guardian,04FR018,NA,NA,NA,,Epic,Yeti,Unit,TRUE,4,Empires Of The Ascended,
Freljord,,0,9,0,Replace each enemy with a Frozen Tomb that has the enemy stored inside.,,"""The cold overcomes all, eventually."" - Lissandra",SIXMOREVODKA,Buried in Ice,04FR012,Slow,NA,NA,Slow,Epic,,Spell,TRUE,4,Empires Of The Ascended,
Freljord,,11,17,17,"I cost 0 if you've summoned 4+ allies that cost 8+ this game. 

Attack: Obliterate the enemy deck.",,"""This is the end. As it was foretold -- as I promised. Sisters... forgive me."" - Lissandra",Wild Blue Studios,Watcher,04FR005T4,NA,NA,NA,,None,,Unit,FALSE,4,Empires Of The Ascended,
Freljord,Bandle City,1,1,1,,,"The poros of yesteryear had much thicker heads than their contemporary kin, making them a little bit dumber, and a whole lot headbuttier.",Kudos Productions,Proto Poro,05BC160,Impact,NA,NA,,Common,Poro,Unit,TRUE,5,Beyond The Bandlewood,
Freljord,Bandle City,5,5,5, Attack: Summon an attacking random 1 cost Poro.,,"""An' den DAT Bobjim da poro was like ""DAT WAY!"" an' so off dey went into da horizahn, with da other poros scamperin' behind, tryin' their bestest to keep up!"" - Ingvar the Younger",Dao Le,Poro Sled,05BC140,Impact,NA,NA,,Epic,Poro,Unit,TRUE,5,Beyond The Bandlewood,
